,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,REGISTERED TO TEST,NOT TESTED ** (See Below),VALID SCORES,MEAN SCALE SCORE,L1 PERCENT,L2 PERCENT,L3 PERCENT,L4 PERCENT,L5 PERCENT,GRADE
19882,80,CHARTERS,6030,THE ETHICAL COMMUNITY CHARTER SCHOO,912.0,THE ETHICAL COMMUNITY CHARTER SCHOO,R,TOTAL,ALL STUDENTS,*,*,54,743,7.4,18.5,33.3,38.9,1.9,5
19893,80,CHARTERS,6030,THE ETHICAL COMMUNITY CHARTER SCHOO,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,54,743,7.4,18.5,33.3,38.9,1.9,5
19904,80,CHARTERS,6036,HOLA HOBOKEN DUAL LANG CS,921.0,HOBOKEN DUAL LANGUAGE CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,43,773,2.3,2.3,20.9,51.2,23.3,5
19914,80,CHARTERS,6036,HOLA HOBOKEN DUAL LANG CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,43,773,2.3,2.3,20.9,51.2,23.3,5
19924,80,CHARTERS,6037,NEWARK LEGACY CS,922.0,NEWARK LEGACY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,89,736,11.2,18,41.6,27,2.2,5
19932,80,CHARTERS,6037,NEWARK LEGACY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,89,736,11.2,18,41.6,27,2.2,5
19940,80,CHARTERS,6041,HATIKVAH INTERNATIONAL CS,916.0,HATIKVAH INTERNATIONAL CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,50,770,0,8,14,64,14,5
19951,80,CHARTERS,6041,HATIKVAH INTERNATIONAL CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,50,770,0,8,14,64,14,5
19962,80,CHARTERS,6060,ATLANTIC CITY COMMUNITY CHARTER SCHOOL,942.0,ATLANTIC CITY COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,11,705,54.5,36.4,0,9.1,0,5
19971,80,CHARTERS,6060,ATLANTIC CITY COMMUNITY CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,11,705,54.5,36.4,0,9.1,0,5
19980,80,CHARTERS,6063,JCAMDEN COMMUNITY CHARTER SCHOOL,945.0,CAMDEN COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,24,719,25,37.5,25,12.5,0,5
19991,80,CHARTERS,6063,JCAMDEN COMMUNITY CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,24,719,25,37.5,25,12.5,0,5
20002,80,CHARTERS,6064,DR LENA EDWARDS ACADEMIC CS,946.0,DR LENA EDWARDS ACADEMIC CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,41,727,19.5,29.3,36.6,14.6,0,5
20009,80,CHARTERS,6064,DR LENA EDWARDS ACADEMIC CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,41,727,19.5,29.3,36.6,14.6,0,5
20016,80,CHARTERS,6067,KINGDOM CS OF LEADERSHIP,949.0,THE KINGDOM CHARTER SCHOOL OF LEADERSHIP,R,TOTAL,ALL STUDENTS,*,*,19,737,15.8,10.5,42.1,31.6,0,5
20024,80,CHARTERS,6067,KINGDOM CS OF LEADERSHIP,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,19,737,15.8,10.5,42.1,31.6,0,5
20032,80,CHARTERS,6069,MILLVILLE PUBLIC CHARTER SCHOOL,952.0,MILLVILLE PUBLIC CHARTER SCHOOL,ND,TOTAL,ALL STUDENTS,*,*,19,754,5.3,15.8,21.1,42.1,15.8,5
20043,80,CHARTERS,6069,MILLVILLE PUBLIC CHARTER SCHOOL,,DISTRICT WIDE,ND,TOTAL,ALL STUDENTS,*,*,19,754,5.3,15.8,21.1,42.1,15.8,5
20054,80,CHARTERS,6079,JOHN P HOLLAND CHARTER SCHOOL,964.0,JOHN P. HOLLAND CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,23,743,4.3,17.4,43.5,34.8,0,5
20062,80,CHARTERS,6079,JOHN P HOLLAND CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,23,743,4.3,17.4,43.5,34.8,0,5
20070,80,CHARTERS,6080,PASSAIC ARTS AND SCIENCE CS,966.0,PASSAIC ARTS AND SCIENCE CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,60,747,5,20,31.7,36.7,6.7,5
20082,80,CHARTERS,6080,PASSAIC ARTS AND SCIENCE CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,60,747,5,20,31.7,36.7,6.7,5
20094,80,CHARTERS,6081,THOMAS EDISON ENERGYSMART CS,967.0,THOMAS EDISON ENERGYSMART CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,42,778,0,2.4,14.3,61.9,21.4,5
20107,80,CHARTERS,6081,THOMAS EDISON ENERGYSMART CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,42,778,0,2.4,14.3,61.9,21.4,5
20120,80,CHARTERS,6094,PHILLIP'S ACADEMY CHARTER SCHOOL,968.0,PHILLIP'S ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,39,743,7.7,12.8,43.6,35.9,0,5
20129,80,CHARTERS,6094,PHILLIP'S ACADEMY CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,39,743,7.7,12.8,43.6,35.9,0,5
20138,80,CHARTERS,6096,PATERSON ARTS AND SCIENCE CHARTER SCHOOL,982.0,PATERSON ARTS AND SCIENCE CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,60,744,5,23.3,25,43.3,3.3,5
20150,80,CHARTERS,6096,PATERSON ARTS AND SCIENCE CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,60,744,5,23.3,25,43.3,3.3,5
20162,80,CHARTERS,6099,LINK COMMUNITY CHARTER SCHOOL,986.0,LINK COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,69,729,11.6,37.7,29,21.7,0,5
20170,80,CHARTERS,6099,LINK COMMUNITY CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,69,729,11.6,37.7,29,21.7,0,5
20178,80,CHARTERS,6215,CAMDEN'S PROMISE CS,910.0,CAMDEN'S PROMISE CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,119,740,4.2,21,42,31.9,.8,5
20189,80,CHARTERS,6215,CAMDEN'S PROMISE CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,119,740,4.2,21,42,31.9,.8,5
20200,80,CHARTERS,6217,CENTRAL JERSEY ARTS CS,910.0,CENTRAL JERSEY ARTS CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,42,731,11.9,26.2,42.9,19,0,5
20210,80,CHARTERS,6217,CENTRAL JERSEY ARTS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,42,731,11.9,26.2,42.9,19,0,5
20220,80,CHARTERS,6232,ENVIRONMENT COMMUNITY CS,920.0,ENVIRONMENT COMMUNITY OPPORTUNITY (ECO) CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,14,752,0,0,42.9,57.1,0,5
20227,80,CHARTERS,6232,ENVIRONMENT COMMUNITY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,14,752,0,0,42.9,57.1,0,5
20234,80,CHARTERS,6240,FREEDOM ACADEMY CS,900.0,FREEDOM PREP CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,49,715,18.4,53.1,22.4,6.1,0,5
20244,80,CHARTERS,6240,FREEDOM ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,49,715,18.4,53.1,22.4,6.1,0,5
20254,80,CHARTERS,6320,DISCOVERY CS,920.0,DISCOVERY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,24,733,4.2,37.5,33.3,25,0,5
20261,80,CHARTERS,6320,DISCOVERY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,24,733,4.2,37.5,33.3,25,0,5
20268,80,CHARTERS,6420,ELYSIAN CS OF HOBOKEN,925.0,ELYSIAN CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,31,756,3.2,9.7,25.8,61.3,0,5
20278,80,CHARTERS,6420,ELYSIAN CS OF HOBOKEN,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,31,756,3.2,9.7,25.8,61.3,0,5
20288,80,CHARTERS,6430,ENGLEWOOD ON THE PALISADES CS,930.0,ENGLEWOOD ON THE PALISADES CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,26,745,0,15.4,38.5,42.3,3.8,5
20297,80,CHARTERS,6430,ENGLEWOOD ON THE PALISADES CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,26,745,0,15.4,38.5,42.3,3.8,5
20306,80,CHARTERS,6612,GALLOWAY COMMUNITY CS,912.0,GALLOWAY COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,30,726,13.3,30,33.3,23.3,0,5
20317,80,CHARTERS,6612,GALLOWAY COMMUNITY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,30,726,13.3,30,33.3,23.3,0,5
20328,80,CHARTERS,6635,GREATER BRUNSWICK CS,930.0,GREATER BRUNSWICK CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,44,737,9.1,25,36.4,27.3,2.3,5
20340,80,CHARTERS,6635,GREATER BRUNSWICK CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,44,737,9.1,25,36.4,27.3,2.3,5
20352,80,CHARTERS,6665,GRAY CS,930.0,THE GRAY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,22,763,9.1,4.5,13.6,63.6,9.1,5
20361,80,CHARTERS,6665,GRAY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,22,763,9.1,4.5,13.6,63.6,9.1,5
20370,80,CHARTERS,6720,HOBOKEN CS,930.0,HOBOKEN CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,20,770,0,15,5,65,15,5
20380,80,CHARTERS,6720,HOBOKEN CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,20,770,0,15,5,65,15,5
20390,80,CHARTERS,6740,HOPE ACADEMY CS,950.0,HOPE ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,23,731,0,43.5,30.4,26.1,0,5
20397,80,CHARTERS,6740,HOPE ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,23,731,0,43.5,30.4,26.1,0,5
20404,80,CHARTERS,6910,JERSEY CITY COMM. CS,940.0,JERSEY CITY COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,60,738,5,26.7,38.3,30,0,5
20415,80,CHARTERS,6910,JERSEY CITY COMM. CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,60,738,5,26.7,38.3,30,0,5
20426,80,CHARTERS,6915,JERSEY CITY GOLDEN DOOR,950.0,JERSEY CITY GOLDEN DOOR CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,46,747,2.2,26.1,23.9,45.7,2.2,5
20438,80,CHARTERS,6915,JERSEY CITY GOLDEN DOOR,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,46,747,2.2,26.1,23.9,45.7,2.2,5
20450,80,CHARTERS,7100,LADY LIBERTY ACADEMY CS,936.0,LADY LIBERTY ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,50,725,26,24,30,20,0,5
20458,80,CHARTERS,7100,LADY LIBERTY ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,50,725,26,24,30,20,0,5
20466,80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,931.0,LEAP ACADEMY UNIVERSITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,120,737,10.8,22.5,30.8,35.8,0,5
20480,80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,120,737,10.8,22.5,30.8,35.8,0,5
20494,80,CHARTERS,7115,LEARNING COMMUNITY CS,960.0,LEARNING COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,57,755,7,10.5,24.6,50.9,7,5
20505,80,CHARTERS,7115,LEARNING COMMUNITY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,57,755,7,10.5,24.6,50.9,7,5
20516,80,CHARTERS,7210,MARION P. THOMAS CS,940.0,MARION P. THOMAS CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,80,728,18.8,20,43.8,16.3,1.3,5
20524,80,CHARTERS,7210,MARION P. THOMAS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,80,728,18.8,20,43.8,16.3,1.3,5
20532,80,CHARTERS,7290,NEW HORIZONS COMM. CS,957.0,NEW HORIZONS COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,59,739,3.4,22,45.8,27.1,1.7,5
20540,80,CHARTERS,7290,NEW HORIZONS COMM. CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,59,739,3.4,22,45.8,27.1,1.7,5
20548,80,CHARTERS,7320,NORTH STAR ACAD. CS OF NEWARK,960.0,NORTH STAR ACADEMY CHARTER SCHOOLS OF NEWARK,R,TOTAL,ALL STUDENTS,*,*,347,755,5.5,11.8,24.2,49,9.5,5
20557,80,CHARTERS,7320,NORTH STAR ACAD. CS OF NEWARK,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,347,755,5.5,11.8,24.2,49,9.5,5
20566,80,CHARTERS,7325,TEAM ACADEMY CHARTER SCHOOL,965.0,TEAM ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,202,737,8.4,24.8,34.7,31.2,1,5
20575,80,CHARTERS,7325,TEAM ACADEMY CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,202,737,8.4,24.8,34.7,31.2,1,5
20584,80,CHARTERS,7500,PACE CS OF HAMILTON,900.0,PACE CHARTER SCHOOL OF HAMILTON,R,TOTAL,ALL STUDENTS,*,*,23,779,0,0,4.3,87,8.7,5
20591,80,CHARTERS,7500,PACE CS OF HAMILTON,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,23,779,0,0,4.3,87,8.7,5
20598,80,CHARTERS,7503,PATERSON CS FOR SCI/TECH,970.0,PATERSON CHARTER SCHOOL FOR SCIENCE/TECHNOLOGY,R,TOTAL,ALL STUDENTS,*,*,77,749,2.6,16.9,32.5,44.2,3.9,5
20609,80,CHARTERS,7503,PATERSON CS FOR SCI/TECH,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,77,749,2.6,16.9,32.5,44.2,3.9,5
20620,80,CHARTERS,7540,PRINCETON CS,930.0,PRINCETON CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,48,779,0,6.3,6.3,60.4,27.1,5
20630,80,CHARTERS,7540,PRINCETON CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,48,779,0,6.3,6.3,60.4,27.1,5
20640,80,CHARTERS,7600,QUEEN CITY ACADEMY CS,960.0,THE QUEEN CITY ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,36,733,11.1,25,36.1,27.8,0,5
20651,80,CHARTERS,7600,QUEEN CITY ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,36,733,11.1,25,36.1,27.8,0,5
20662,80,CHARTERS,7720,THE RED BANK CS,915.0,RED BANK CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,20,752,0,20,10,70,0,5
20673,80,CHARTERS,7720,THE RED BANK CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,20,752,0,20,10,70,0,5
20684,80,CHARTERS,7727,RIDGE AND VALLEY CS,900.0,RIDGE AND VALLEY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,14,756,7.1,7.1,7.1,78.6,0,5
20691,80,CHARTERS,7727,RIDGE AND VALLEY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,14,756,7.1,7.1,7.1,78.6,0,5
20698,80,CHARTERS,7730,ROBERT TREAT ACADEMY CS,970.0,ROBERT TREAT ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,74,766,0,9.5,20.3,55.4,14.9,5
20709,80,CHARTERS,7730,ROBERT TREAT ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,74,766,0,9.5,20.3,55.4,14.9,5
20720,80,CHARTERS,7735,MARIA L. VARISCO-ROGERS CS,975.0,MARIA VARISCO ROGERS CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,57,759,1.8,8.8,22.8,61.4,5.3,5
20732,80,CHARTERS,7735,MARIA L. VARISCO-ROGERS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,57,759,1.8,8.8,22.8,61.4,5.3,5
20744,80,CHARTERS,7830,SOARING HEIGHTS CS,980.0,SOARING HEIGHTS,R,TOTAL,ALL STUDENTS,*,*,24,771,0,4.2,16.7,66.7,12.5,5
20754,80,CHARTERS,7830,SOARING HEIGHTS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,24,771,0,4.2,16.7,66.7,12.5,5
20764,80,CHARTERS,7890,TEANECK COMMUNITY CS,920.0,TEANECK COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,29,751,3.4,17.2,27.6,37.9,13.8,5
20774,80,CHARTERS,7890,TEANECK COMMUNITY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,29,751,3.4,17.2,27.6,37.9,13.8,5
20784,80,CHARTERS,8010,UNION COUNTY TEAMS CS,980.0,UNION COUNTY TEAMS CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,19,737,5.3,26.3,21.1,47.4,0,5
20792,80,CHARTERS,8010,UNION COUNTY TEAMS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,19,737,5.3,26.3,21.1,47.4,0,5
20800,80,CHARTERS,8050,UNITY CS,990.0,UNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,15,742,13.3,26.7,20,33.3,6.7,5
20810,80,CHARTERS,8050,UNITY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,15,742,13.3,26.7,20,33.3,6.7,5
20820,80,CHARTERS,8065,UNIVERSITY HEIGHTS CS,980.0,UNIVERSITY HEIGHTS CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,47,736,10.6,34,23.4,25.5,6.4,5
20828,80,CHARTERS,8065,UNIVERSITY HEIGHTS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,47,736,10.6,34,23.4,25.5,6.4,5
20836,80,CHARTERS,8140,VILLAGE CS,990.0,THE VILLAGE CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,39,734,17.9,20.5,28.2,30.8,2.6,5
20845,80,CHARTERS,8140,VILLAGE CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,39,734,17.9,20.5,28.2,30.8,2.6,5
0,01,ATLANTIC,0010,ABSECON CITY,50.0,EMMA C ATTALES,CD,TOTAL,ALL STUDENTS,*,*,80,753,7.5,11.3,21.3,43.8,16.3,6
13,01,ATLANTIC,0010,ABSECON CITY,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,80,753,7.5,11.3,21.3,43.8,16.3,6
26,01,ATLANTIC,0110,ATLANTIC CITY,30.0,SOVEREIGN AVENUE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,87,728,16.1,25.3,33.3,25.3,0,6
40,01,ATLANTIC,0110,ATLANTIC CITY,50.0,CHELSEA HEIGHTS SCHOOL,A,TOTAL,ALL STUDENTS,*,*,32,737,3.1,28.1,40.6,25,3.1,6
53,01,ATLANTIC,0110,ATLANTIC CITY,60.0,TEXAS AVENUE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,68,736,7.4,25,41.2,22.1,4.4,6
65,01,ATLANTIC,0110,ATLANTIC CITY,70.0,NEW YORK AVENUE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,51,720,21.6,29.4,39.2,9.8,0,6
77,01,ATLANTIC,0110,ATLANTIC CITY,80.0,UPTOWN SCHOOL COMPLEX,A,TOTAL,ALL STUDENTS,*,*,70,719,25.7,30,28.6,15.7,0,6
90,01,ATLANTIC,0110,ATLANTIC CITY,100.0,PENNSYLVANIA AVE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,62,720,21,38.7,27.4,12.9,0,6
102,01,ATLANTIC,0110,ATLANTIC CITY,120.0,RICHMOND AVENUE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,59,742,3.4,16.9,42.4,33.9,3.4,6
117,01,ATLANTIC,0110,ATLANTIC CITY,140.0,DR MARTIN LUTHER KING JR SCHOOL COMPLEX,A,TOTAL,ALL STUDENTS,*,*,51,732,15.7,17.6,41.2,25.5,0,6
127,01,ATLANTIC,0110,ATLANTIC CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,493,13,480,729,15,26.5,36,21.3,1.3,6
142,01,ATLANTIC,0570,BRIGANTINE CITY,30.0,BRIGANTINE NORTH MIDDLE SCHOOL,CD,TOTAL,ALL STUDENTS,62,28,34,737,8.8,20.6,32.4,38.2,0,6
152,01,ATLANTIC,0570,BRIGANTINE CITY,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,62,28,34,737,8.8,20.6,32.4,38.2,0,6
162,01,ATLANTIC,0590,BUENA REGIONAL,30.0,BUENA REGIONAL MIDDLE SCHOOL,A,TOTAL,ALL STUDENTS,131,19,112,732,19.6,22.3,28.6,26.8,2.7,6
174,01,ATLANTIC,0590,BUENA REGIONAL,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,131,19,112,732,19.6,22.3,28.6,26.8,2.7,6
186,01,ATLANTIC,1300,EGG HARBOR CITY,30.0,EGG HARBOR CITY COMMUNITY SCH,A,TOTAL,ALL STUDENTS,*,*,43,724,18.6,30.2,34.9,16.3,0,6
197,01,ATLANTIC,1300,EGG HARBOR CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,43,724,18.6,30.2,34.9,16.3,0,6
208,01,ATLANTIC,1310,EGG HARBOR TWP,38.0,ALDER AVENUE MIDDLE SCHOOL,CD,TOTAL,ALL STUDENTS,275,24,251,751,5.6,14.7,23.9,47.4,8.4,6
221,01,ATLANTIC,1310,EGG HARBOR TWP,39.0,FERNWOOD AVENUE MIDDLE SCHOOL,CD,TOTAL,ALL STUDENTS,305,37,268,749,6.3,11.9,29.1,47.4,5.2,6
234,01,ATLANTIC,1310,EGG HARBOR TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,580,61,519,750,6,13.3,26.6,47.4,6.7,6
247,01,ATLANTIC,1410,ESTELL MANOR CITY,50.0,ESTELL MANOR ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,16,745,0,31.3,25,43.8,0,6
255,01,ATLANTIC,1410,ESTELL MANOR CITY,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,16,745,0,31.3,25,43.8,0,6
263,01,ATLANTIC,1540,FOLSOM BORO,50.0,FOLSOM ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,43,740,7,20.9,32.6,37.2,2.3,6
274,01,ATLANTIC,1540,FOLSOM BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,43,740,7,20.9,32.6,37.2,2.3,6
285,01,ATLANTIC,1690,GALLOWAY TWP,15.0,ARTHUR RANN ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,93,749,1.1,20.4,28,45.2,5.4,6
298,01,ATLANTIC,1690,GALLOWAY TWP,45.0,REEDS ROAD ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,83,749,3.6,15.7,28.9,45.8,6,6
311,01,ATLANTIC,1690,GALLOWAY TWP,46.0,ROLAND ROGERS ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,65,755,1.5,13.8,26.2,46.2,12.3,6
326,01,ATLANTIC,1690,GALLOWAY TWP,48.0,SMITHVILLE ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,94,12,82,749,4.9,17.1,31.7,39,7.3,6
339,01,ATLANTIC,1690,GALLOWAY TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,352,29,323,750,2.8,17,28.8,44,7.4,6
354,01,ATLANTIC,1940,HAMILTON TWP,120.0,WILLIAM DAVIES MIDDLE SCHOOL,CD,TOTAL,ALL STUDENTS,321,25,296,741,8.8,21.6,29.4,36.8,3.4,6
366,01,ATLANTIC,1940,HAMILTON TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,321,25,296,741,8.8,21.6,29.4,36.8,3.4,6
378,01,ATLANTIC,1960,HAMMONTON TOWN,60.0,HAMMONTON MIDDLE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,198,745,7.1,18.2,28.8,40.9,5.1,6
391,01,ATLANTIC,1960,HAMMONTON TOWN,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,199,744,7.5,18.1,28.6,40.7,5,6
404,01,ATLANTIC,2680,LINWOOD CITY,20.0,BELHAVEN MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,107,19,88,770,2.3,4.5,8,63.6,21.6,6
416,01,ATLANTIC,2680,LINWOOD CITY,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,107,19,88,770,2.3,4.5,8,63.6,21.6,6
428,01,ATLANTIC,3020,MARGATE CITY,10.0,EUGENE A. TIGHE MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,38,758,2.6,0,39.5,50,7.9,6
437,01,ATLANTIC,3020,MARGATE CITY,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,38,758,2.6,0,39.5,50,7.9,6
446,01,ATLANTIC,3480,MULLICA TWP,25.0,MULLICA TOWNSHIP MIDDLE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,71,743,7,11.3,39.4,38,4.2,6
455,01,ATLANTIC,3480,MULLICA TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,71,743,7,11.3,39.4,38,4.2,6
464,01,ATLANTIC,3720,NORTHFIELD CITY,56.0,NORTHFIELD COMMUNITY MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,120,23,97,742,10.3,18.6,32,33,6.2,6
478,01,ATLANTIC,3720,NORTHFIELD CITY,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,120,23,97,742,10.3,18.6,32,33,6.2,6
492,01,ATLANTIC,4180,PLEASANTVILLE CITY,55.0,PLEASANTVILLE MIDDLE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,237,721,18.1,33.3,37.6,11,0,6
