,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,REGISTERED TO TEST,NOT TESTED ** (See Below),VALID SCORES,MEAN SCALE SCORE,L1 PERCENT,L2 PERCENT,L3 PERCENT,L4 PERCENT,L5 PERCENT,GRADE
2227,05,BURLINGTON,1520,FLORENCE TWP,50.0,FLORENCE TOWNSHIP MEMORIAL HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,56,720,8.9,48.2,41.1,1.8,0,11 and Geometry
2239,05,BURLINGTON,1520,FLORENCE TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,57,719,10.5,47.4,40.4,1.8,0,11 and Geometry
2251,05,BURLINGTON,2610,LENAPE REGIONAL,40.0,CHEROKEE HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,385,30,355,723,8.5,46.5,36.3,8.7,0,11 and Geometry
2265,05,BURLINGTON,2610,LENAPE REGIONAL,50.0,LENAPE HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,300,88,212,730,7.5,36.3,35.4,19.8,.9,11 and Geometry
2281,05,BURLINGTON,2610,LENAPE REGIONAL,60.0,SHAWNEE HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,276,30,246,730,8.5,35.4,35.4,19.1,1.6,11 and Geometry
2296,05,BURLINGTON,2610,LENAPE REGIONAL,70.0,SENECA HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,301,51,250,734,6.4,29.2,36.4,27.6,.4,11 and Geometry
2310,05,BURLINGTON,2610,LENAPE REGIONAL,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,1262,199,1063,729,7.8,37.8,35.9,17.8,.7,11 and Geometry
2337,05,BURLINGTON,3010,MAPLE SHADE TWP,30.0,MAPLE SHADE HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,128,16,112,723,9.8,47.3,35.7,7.1,0,11 and Geometry
2354,05,BURLINGTON,3010,MAPLE SHADE TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,128,16,112,723,9.8,47.3,35.7,7.1,0,11 and Geometry
2406,05,BURLINGTON,3360,MOORESTOWN TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,343,154,189,744,6.3,16.9,32.8,32.8,11.1,11 and Geometry
2421,05,BURLINGTON,3440,MOUNT LAUREL TWP,60.0,T. E. HARRINGTON MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,53,765,0,5.7,9.4,69.8,15.1,11 and Geometry
2431,05,BURLINGTON,3440,MOUNT LAUREL TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,53,765,0,5.7,9.4,69.8,15.1,11 and Geometry
2441,05,BURLINGTON,3690,NORTHERN BURLINGTON REG,50.0,NORTHERN BURLINGTON COUNTY REGIONAL HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,296,38,258,723,14.3,40.3,29.8,15.1,.4,11 and Geometry
2459,05,BURLINGTON,3690,NORTHERN BURLINGTON REG,60.0,NORTHERN BURLINGTON COUNTY REGIONAL MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,14,774,0,0,0,71.4,28.6,11 and Geometry
2467,05,BURLINGTON,3690,NORTHERN BURLINGTON REG,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,310,38,272,726,13.6,38.2,28.3,18,1.8,11 and Geometry
2486,05,BURLINGTON,3920,PALMYRA BORO,50.0,PALMYRA HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,63,719,15.9,46,25.4,12.7,0,11 and Geometry
2502,05,BURLINGTON,3920,PALMYRA BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,63,719,15.9,46,25.4,12.7,0,11 and Geometry
2518,05,BURLINGTON,4050,PEMBERTON TWP,55.0,PEMBERTON TOWNSHIP HIGH SCHOOL,B,TOTAL,ALL STUDENTS,117,30,87,715,14.9,58.6,20.7,5.7,0,11 and Geometry
2533,05,BURLINGTON,4050,PEMBERTON TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,117,30,87,715,14.9,58.6,20.7,5.7,0,11 and Geometry
2548,05,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,50.0,RANCOCAS VALLEY REGIONAL HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,314,74,240,725,12.1,37.1,39.2,11.3,.4,11 and Geometry
2566,05,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,314,74,240,725,12.1,37.1,39.2,11.3,.4,11 and Geometry
2584,05,BURLINGTON,4450,RIVERSIDE TWP,50.0,RIVERSIDE HIGH SCHOOL,B,TOTAL,ALL STUDENTS,120,47,73,712,24.7,52.1,20.5,2.7,0,11 and Geometry
2599,05,BURLINGTON,4450,RIVERSIDE TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,120,47,73,712,24.7,52.1,20.5,2.7,0,11 and Geometry
2626,05,BURLINGTON,5805,WILLINGBORO TWP,53.0,WILLINGBORO HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,120,84,36,710,16.7,66.7,16.7,0,0,11 and Geometry
2639,05,BURLINGTON,5805,WILLINGBORO TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,120,84,36,710,16.7,66.7,16.7,0,0,11 and Geometry
2652,07,CAMDEN,0150,AUDUBON BORO,10.0,AUDUBON JUNIOR/SENIOR HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,191,84,107,734,5.6,29.9,41.1,22.4,.9,11 and Geometry
2665,07,CAMDEN,0150,AUDUBON BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,192,84,108,734,5.6,29.6,41.7,22.2,.9,11 and Geometry
2678,07,CAMDEN,0390,BLACK HORSE PIKE REGIONAL,20.0,HIGHLAND REGIONAL HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,275,41,234,716,20.9,46.6,27.4,5.1,0,11 and Geometry
2694,07,CAMDEN,0390,BLACK HORSE PIKE REGIONAL,30.0,TIMBER CREEK REGIONAL HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,279,105,174,715,25.3,37.9,29.9,6.9,0,11 and Geometry
2709,07,CAMDEN,0390,BLACK HORSE PIKE REGIONAL,50.0,TRITON REGIONAL HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,294,39,255,720,14.9,45.5,32.2,7.1,.4,11 and Geometry
2725,07,CAMDEN,0390,BLACK HORSE PIKE REGIONAL,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,848,185,663,717,19.8,43.9,29.9,6.3,.2,11 and Geometry
2751,07,CAMDEN,0680,CAMDEN CITY,30.0,CAMDEN HIGH SCHOOL,A,TOTAL,ALL STUDENTS,258,216,42,695,50,45.2,4.8,0,0,11 and Geometry
2765,07,CAMDEN,0680,CAMDEN CITY,40.0,WOODROW WILSON HIGH SCHOOL,A,TOTAL,ALL STUDENTS,229,152,77,700,46.8,44.2,9.1,0,0,11 and Geometry
2781,07,CAMDEN,0680,CAMDEN CITY,245.0,CREATIVE ARTS VILLAGE ACADEMY,A,TOTAL,ALL STUDENTS,64,35,29,709,34.5,48.3,13.8,3.4,0,11 and Geometry
2799,07,CAMDEN,0680,CAMDEN CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,623,449,174,699,47.1,43.7,8.6,.6,0,11 and Geometry
2815,07,CAMDEN,0700,CAMDEN COUNTY VOCATIONAL,30.0,CAMDEN COUNTY TECHNICAL SCHOOL-PENNSAUKEN,V,TOTAL,ALL STUDENTS,*,*,166,721,7.2,53,36.1,3.6,0,11 and Geometry
2829,07,CAMDEN,0700,CAMDEN COUNTY VOCATIONAL,40.0,CAMDEN COUNTY TECHNICAL SCHOOL-GTC,V,TOTAL,ALL STUDENTS,351,26,325,719,16.3,43.7,32.9,7.1,0,11 and Geometry
2843,07,CAMDEN,0700,CAMDEN COUNTY VOCATIONAL,,DISTRICT WIDE,V,TOTAL,ALL STUDENTS,525,34,491,720,13.2,46.8,34,5.9,0,11 and Geometry
2859,07,CAMDEN,0800,CHERRY HILL TWP,30.0,CHERRY HILL HIGH SCHOOL EAST,GH,TOTAL,ALL STUDENTS,472,302,170,740,7.6,15.3,40,34.7,2.4,11 and Geometry
2876,07,CAMDEN,0800,CHERRY HILL TWP,40.0,CHERRY HILL HIGH SCHOOL WEST,GH,TOTAL,ALL STUDENTS,330,247,83,721,16.9,36.1,37.3,9.6,0,11 and Geometry
2903,07,CAMDEN,0800,CHERRY HILL TWP,67.0,JOHN A. CARUSI MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,16,767,0,6.3,0,81.3,12.5,11 and Geometry
2912,07,CAMDEN,0800,CHERRY HILL TWP,73.0,HENRY C. BECK MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,33,771,0,0,6.1,78.8,15.2,11 and Geometry
2931,07,CAMDEN,0800,CHERRY HILL TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,888,567,321,740,10,19.6,31.5,34,5,11 and Geometry
2972,07,CAMDEN,0940,COLLINGSWOOD BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,184,30,154,734,8.4,26,37,26.6,1.9,11 and Geometry
2990,07,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,50.0,EASTERN REGIONAL HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,494,248,246,735,13.8,20.7,30.1,32.9,2.4,11 and Geometry
3007,07,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,494,248,246,735,13.8,20.7,30.1,32.9,2.4,11 and Geometry
3024,07,CAMDEN,1770,GLOUCESTER CITY,50.0,GLOUCESTER CITY JR. SR. HIGH SCHOOL,B,TOTAL,ALL STUDENTS,*,*,87,715,12.6,59.8,24.1,3.4,0,11 and Geometry
3035,07,CAMDEN,1770,GLOUCESTER CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,87,715,12.6,59.8,24.1,3.4,0,11 and Geometry
3046,07,CAMDEN,1880,HADDON HEIGHTS BORO,50.0,HADDON HEIGHTS JR-SR HS,GH,TOTAL,ALL STUDENTS,166,32,134,719,15.7,47.8,28.4,8.2,0,11 and Geometry
3060,07,CAMDEN,1880,HADDON HEIGHTS BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,166,32,134,719,15.7,47.8,28.4,8.2,0,11 and Geometry
3098,07,CAMDEN,1890,HADDON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,139,62,77,737,9.1,20.8,29.9,39,1.3,11 and Geometry
3136,07,CAMDEN,1900,HADDONFIELD BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,181,68,113,743,.9,21.2,36.3,40.7,.9,11 and Geometry
3150,07,CAMDEN,2670,LINDENWOLD BORO,5.0,LINDENWOLD HIGH SCHOOL,B,TOTAL,ALL STUDENTS,154,51,103,712,29.1,42.7,22.3,5.8,0,11 and Geometry
3166,07,CAMDEN,2670,LINDENWOLD BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,154,51,103,712,29.1,42.7,22.3,5.8,0,11 and Geometry
3202,07,CAMDEN,4060,PENNSAUKEN TWP,50.0,PENNSAUKEN HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,307,45,262,718,17.2,49.6,24,9.2,0,11 and Geometry
3218,07,CAMDEN,4060,PENNSAUKEN TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,309,45,264,718,17,49.6,24.2,9.1,0,11 and Geometry
3234,07,CAMDEN,4110,PINE HILL BORO,10.0,OVERBROOK SENIOR HIGH SCHOOL,B,TOTAL,ALL STUDENTS,174,53,121,712,21.5,54.5,21.5,2.5,0,11 and Geometry
3250,07,CAMDEN,4110,PINE HILL BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,175,53,122,712,21.3,54.9,21.3,2.5,0,11 and Geometry
3266,07,CAMDEN,5035,STERLING HIGH SCHOOL DIST,50.0,STERLING HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,245,104,141,721,10.6,48.2,30.5,10.6,0,11 and Geometry
3284,07,CAMDEN,5035,STERLING HIGH SCHOOL DIST,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,245,104,141,721,10.6,48.2,30.5,10.6,0,11 and Geometry
3302,07,CAMDEN,5820,WINSLOW TWP,10.0,WINSLOW TOWNSHIP HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,298,224,74,728,9.5,33.8,36.5,20.3,0,11 and Geometry
3316,07,CAMDEN,5820,WINSLOW TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,301,225,76,728,9.2,34.2,36.8,19.7,0,11 and Geometry
3330,09,CAPE MAY,0720,CAPE MAY CO VOCATIONAL,30.0,CAPE MAY COUNTY TECHNICAL HIGH SCHOOL,V,TOTAL,ALL STUDENTS,*,*,149,721,16.8,37.6,34.9,10.7,0,11 and Geometry
3344,09,CAPE MAY,0720,CAPE MAY CO VOCATIONAL,,DISTRICT WIDE,V,TOTAL,ALL STUDENTS,*,*,149,721,16.8,37.6,34.9,10.7,0,11 and Geometry
3358,09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,50.0,LOWER CAPE MAY REGIONAL HIGH SCHOOL,B,TOTAL,ALL STUDENTS,138,28,110,728,5.5,37.3,46.4,10.9,0,11 and Geometry
3373,09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,138,28,110,728,5.5,37.3,46.4,10.9,0,11 and Geometry
3411,09,CAPE MAY,3130,MIDDLE TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,196,58,138,728,10.1,37.7,36.2,15.9,0,11 and Geometry
3429,09,CAPE MAY,3780,OCEAN CITY,50.0,OCEAN CITY HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,210,52,158,717,18.4,43,32.9,5.7,0,11 and Geometry
3444,09,CAPE MAY,3780,OCEAN CITY,60.0,OCEAN CITY INTERMEDIATE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,18,765,0,0,11.1,77.8,11.1,11 and Geometry
3451,09,CAPE MAY,3780,OCEAN CITY,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,229,53,176,722,16.5,38.6,30.7,13.1,1.1,11 and Geometry
3467,09,CAPE MAY,5340,UPPER TWP,30.0,UPPER TOWNSHIP MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,13,759,0,0,7.7,92.3,0,11 and Geometry
3474,09,CAPE MAY,5340,UPPER TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,13,759,0,0,7.7,92.3,0,11 and Geometry
3481,09,CAPE MAY,5790,WILDWOOD CITY,50.0,WILDWOOD HIGH SCHOOL,A,TOTAL,ALL STUDENTS,*,*,46,716,15.2,60.9,23.9,0,0,11 and Geometry
3496,09,CAPE MAY,5790,WILDWOOD CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,46,716,15.2,60.9,23.9,0,0,11 and Geometry
3511,11,CUMBERLAND,0540,BRIDGETON CITY,20.0,BRIDGETON HIGH SCHOOL,A,TOTAL,ALL STUDENTS,291,28,263,717,18.6,49,23.2,9.1,0,11 and Geometry
3528,11,CUMBERLAND,0540,BRIDGETON CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,293,28,265,717,18.9,49.1,23,9.1,0,11 and Geometry
3545,11,CUMBERLAND,0997,CUMBERLAND REGIONAL,30.0,CUMBERLAND REGIONAL HIGH SCHOOL,B,TOTAL,ALL STUDENTS,*,*,162,724,11.7,40.7,32.1,15.4,0,11 and Geometry
3560,11,CUMBERLAND,0997,CUMBERLAND REGIONAL,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,162,724,11.7,40.7,32.1,15.4,0,11 and Geometry
3575,11,CUMBERLAND,3230,MILLVILLE CITY,50.0,MILLVILLE SENIOR HIGH SCHOOL,A,TOTAL,ALL STUDENTS,*,*,105,718,17.1,45.7,33.3,3.8,0,11 and Geometry
3590,11,CUMBERLAND,3230,MILLVILLE CITY,60.0,MEMORIAL HIGH SCHOOL,A,TOTAL,ALL STUDENTS,181,14,167,722,13.2,43.1,31.1,12,.6,11 and Geometry
3606,11,CUMBERLAND,3230,MILLVILLE CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,296,24,272,720,14.7,44.1,32,8.8,.4,11 and Geometry
3651,11,CUMBERLAND,5390,VINELAND CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,672,167,505,720,16.4,41.4,32.3,9.7,.2,11 and Geometry
3670,13,ESSEX,0250,BELLEVILLE TOWN,20.0,BELLEVILLE HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,396,108,288,705,31.6,53.8,13.5,1,0,11 and Geometry
3689,13,ESSEX,0250,BELLEVILLE TOWN,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,396,108,288,705,31.6,53.8,13.5,1,0,11 and Geometry
3726,13,ESSEX,0410,BLOOMFIELD TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,508,87,421,719,18.5,46.1,20.7,13.8,1,11 and Geometry
3744,13,ESSEX,0660,CALDWELL-WEST CALDWELL,50.0,JAMES CALDWELL HIGH SCHOOL,I,TOTAL,ALL STUDENTS,177,57,120,735,3.3,33.3,34.2,26.7,2.5,11 and Geometry
3756,13,ESSEX,0660,CALDWELL-WEST CALDWELL,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,177,57,120,735,3.3,33.3,34.2,26.7,2.5,11 and Geometry
3768,13,ESSEX,0760,CEDAR GROVE TWP,50.0,CEDAR GROVE HIGH SCHOOL,I,TOTAL,ALL STUDENTS,*,*,83,743,2.4,15.7,37.3,44.6,0,11 and Geometry
3784,13,ESSEX,0760,CEDAR GROVE TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,141,16,125,735,4,29.6,36,30.4,0,11 and Geometry
3800,13,ESSEX,1210,EAST ORANGE,30.0,EAST ORANGE STEM ACADEMY HIGH SCHOOL,A,TOTAL,ALL STUDENTS,70,51,19,739,5.3,21.1,42.1,31.6,0,11 and Geometry
3809,13,ESSEX,1210,EAST ORANGE,35.0,EAST ORANGE CAMPUS HIGH SCHOOL,A,TOTAL,ALL STUDENTS,373,111,262,706,29,61.5,9.5,0,0,11 and Geometry
3823,13,ESSEX,1210,EAST ORANGE,150.0,CICELY L. TYSON COMMUNITY MIDDLE/HIGH SCHOOL,A,TOTAL,ALL STUDENTS,*,*,115,725,9.6,40,36.5,13.9,0,11 and Geometry
3835,13,ESSEX,1210,EAST ORANGE,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,561,165,396,713,22.2,53.3,18.9,5.6,0,11 and Geometry
3850,13,ESSEX,1390,ESSEX CO VOC-TECH,20.0,BLOOMFIELD TECH,V,TOTAL,ALL STUDENTS,*,*,106,723,8.5,38.7,46.2,6.6,0,11 and Geometry
3860,13,ESSEX,1390,ESSEX CO VOC-TECH,50.0,NORTH 13TH ST TECH,V,TOTAL,ALL STUDENTS,*,*,147,722,6.8,47.6,40.8,4.8,0,11 and Geometry
3872,13,ESSEX,1390,ESSEX CO VOC-TECH,70.0,NEWARK TECH,V,TOTAL,ALL STUDENTS,*,*,144,716,11.1,61.1,26.4,1.4,0,11 and Geometry
3887,13,ESSEX,1390,ESSEX CO VOC-TECH,80.0,WEST CALDWELL TECH,V,TOTAL,ALL STUDENTS,*,*,47,717,10.6,66,19.1,4.3,0,11 and Geometry
3898,13,ESSEX,1390,ESSEX CO VOC-TECH,,DISTRICT WIDE,V,TOTAL,ALL STUDENTS,455,11,444,720,9,51.8,35.1,4.1,0,11 and Geometry
3916,13,ESSEX,1750,GLEN RIDGE BORO,50.0,GLEN RIDGE HIGH SCHOOL,I,TOTAL,ALL STUDENTS,117,11,106,752,.9,14.2,31.1,43.4,10.4,11 and Geometry
3930,13,ESSEX,1750,GLEN RIDGE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,117,11,106,752,.9,14.2,31.1,43.4,10.4,11 and Geometry
3944,13,ESSEX,2330,IRVINGTON TOWNSHIP,50.0,IRVINGTON HIGH SCHOOL,A,TOTAL,ALL STUDENTS,340,101,239,708,26.8,56.5,15.9,.8,0,11 and Geometry
3961,13,ESSEX,2330,IRVINGTON TOWNSHIP,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,341,101,240,708,27.1,56.3,15.8,.8,0,11 and Geometry
3978,13,ESSEX,2730,LIVINGSTON TWP,50.0,LIVINGSTON HIGH SCHOOL,I,TOTAL,ALL STUDENTS,383,251,132,751,5.3,9.1,32.6,42.4,10.6,11 and Geometry
3992,13,ESSEX,2730,LIVINGSTON TWP,55.0,HERITAGE MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,41,786,0,0,0,41.5,58.5,11 and Geometry
4000,13,ESSEX,2730,LIVINGSTON TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,431,258,173,759,4,6.9,24.9,42.2,22,11 and Geometry
4037,13,ESSEX,3190,MILLBURN TWP,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,366,129,237,754,2.1,13.5,26.2,46.8,11.4,11 and Geometry
4055,13,ESSEX,3310,MONTCLAIR TOWN,50.0,MONTCLAIR HIGH SCHOOL,I,TOTAL,ALL STUDENTS,429,342,87,740,5.7,26.4,31,32.2,4.6,11 and Geometry
4088,13,ESSEX,3310,MONTCLAIR TOWN,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,474,355,119,749,4.2,19.3,22.7,43.7,10.1,11 and Geometry
4110,13,ESSEX,3570,NEWARK CITY,10.0,ARTS HIGH SCHOOL,A,TOTAL,ALL STUDENTS,160,29,131,724,6.9,49.6,36.6,6.9,0,11 and Geometry
4122,13,ESSEX,3570,NEWARK CITY,20.0,BARRINGER ARTS HIGH SCHOOL,A,TOTAL,ALL STUDENTS,182,102,80,700,41.3,52.5,5,1.3,0,11 and Geometry
4137,13,ESSEX,3570,NEWARK CITY,30.0,CENTRAL HIGH SCHOOL,A,TOTAL,ALL STUDENTS,25,12,13,701,53.8,38.5,7.7,0,0,11 and Geometry
4148,13,ESSEX,3570,NEWARK CITY,40.0,EAST SIDE HIGH SCHOOL,A,TOTAL,ALL STUDENTS,403,240,163,713,24.5,46,26.4,3.1,0,11 and Geometry
4163,13,ESSEX,3570,NEWARK CITY,45.0,NEWARK VOCATIONAL HIGH SCHOOL,A,TOTAL,ALL STUDENTS,124,61,63,701,42.9,47.6,9.5,0,0,11 and Geometry
4173,13,ESSEX,3570,NEWARK CITY,50.0,MALCOLM X SHABAZZ HIGH SCHOOL,A,TOTAL,ALL STUDENTS,149,127,22,708,27.3,59.1,9.1,4.5,0,11 and Geometry
4200,13,ESSEX,3570,NEWARK CITY,57.0,UNIVERSITY HIGH SCHOOL,A,TOTAL,ALL STUDENTS,120,94,26,722,7.7,46.2,30.8,15.4,0,11 and Geometry
4211,13,ESSEX,3570,NEWARK CITY,70.0,WEEQUAHIC HIGH SCHOOL,A,TOTAL,ALL STUDENTS,109,32,77,699,40.3,54.5,5.2,0,0,11 and Geometry
4222,13,ESSEX,3570,NEWARK CITY,87.0,AMERICAN HISTORY HIGH SCHOOL,A,TOTAL,ALL STUDENTS,29,14,15,706,46.7,40,0,13.3,0,11 and Geometry
4237,13,ESSEX,3570,NEWARK CITY,304.0,BARD EARLY COLLEGE HIGH SCHOOL,A,TOTAL,ALL STUDENTS,78,15,63,735,3.2,27,49.2,20.6,0,11 and Geometry
4248,13,ESSEX,3570,NEWARK CITY,309.0,NEWARK EARLY COLLEGE HIGH SCHOOL,A,TOTAL,ALL STUDENTS,*,*,36,712,16.7,63.9,19.4,0,0,11 and Geometry
4259,13,ESSEX,3570,NEWARK CITY,312.0,BARRINGER ACADEMY OF S.T.E.A.M.,A,TOTAL,ALL STUDENTS,162,62,100,698,45,53,2,0,0,11 and Geometry
4272,13,ESSEX,3570,NEWARK CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,1657,858,799,711,27,48.6,19.9,4.5,0,11 and Geometry
4289,13,ESSEX,3750,NUTLEY TOWN,50.0,NUTLEY HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,255,721,11.4,47.1,31.8,9.4,.4,11 and Geometry
4305,13,ESSEX,3750,NUTLEY TOWN,60.0,JOHN H. WALKER MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,19,767,0,0,0,100,0,11 and Geometry
4314,13,ESSEX,3750,NUTLEY TOWN,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,285,11,274,725,10.6,43.8,29.6,15.7,.4,11 and Geometry
4357,13,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,30.0,COLUMBIA HIGH SCHOOL,I,TOTAL,ALL STUDENTS,373,174,199,728,11.6,32.2,34.7,20.6,1,11 and Geometry
4374,13,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,40.0,MAPLEWOOD MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,36,766,0,2.8,5.6,77.8,13.9,11 and Geometry
4384,13,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,50.0,SOUTH ORANGE MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,50,755,2,6,26,62,4,11 and Geometry
4397,13,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,467,181,286,738,8.7,23.8,29.4,35,3.1,11 and Geometry
4417,13,ESSEX,5370,VERONA BORO,50.0,VERONA HIGH SCHOOL,I,TOTAL,ALL STUDENTS,126,31,95,734,3.2,32.6,36.8,26.3,1.1,11 and Geometry
4434,13,ESSEX,5370,VERONA BORO,95.0,HENRY B. WHITEHORNE MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,15,750,0,13.3,26.7,60,0,11 and Geometry
4441,13,ESSEX,5370,VERONA BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,148,37,111,736,3.6,29.7,35.1,30.6,.9,11 and Geometry
4459,13,ESSEX,5630,WEST ESSEX REGIONAL,50.0,WEST ESSEX HIGH SCHOOL,I,TOTAL,ALL STUDENTS,263,49,214,725,10.3,36,40.2,13.1,.5,11 and Geometry
4475,13,ESSEX,5630,WEST ESSEX REGIONAL,70.0,WEST ESSEX MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,19,768,0,5.3,10.5,63.2,21.1,11 and Geometry
4481,13,ESSEX,5630,WEST ESSEX REGIONAL,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,283,50,233,729,9.4,33.5,37.8,17.2,2.1,11 and Geometry
4498,13,ESSEX,5680,WEST ORANGE TOWN,50.0,WEST ORANGE HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,501,343,158,726,13.3,32.3,36.7,17.7,0,11 and Geometry
4515,13,ESSEX,5680,WEST ORANGE TOWN,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,501,343,158,726,13.3,32.3,36.7,17.7,0,11 and Geometry
4532,15,GLOUCESTER,0860,CLAYTON BORO,30.0,CLAYTON HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,94,11,83,725,8.4,38.6,42.2,10.8,0,11 and Geometry
4550,15,GLOUCESTER,0860,CLAYTON BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,94,11,83,725,8.4,38.6,42.2,10.8,0,11 and Geometry
