,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,REGISTERED TO TEST,NOT TESTED ** (See Below),VALID SCORES,MEAN SCALE SCORE,L1 PERCENT,L2 PERCENT,L3 PERCENT,L4 PERCENT,L5 PERCENT,GRADE
2042,03,BERGEN,2200,HO HO KUS BORO,50.0,HO-HO-KUS PUBLIC SCHOOL,J,TOTAL,ALL STUDENTS,*,*,69,777,0,2.9,5.8,59.4,31.9,3
2052,03,BERGEN,2200,HO HO KUS BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,69,777,0,2.9,5.8,59.4,31.9,3
2062,03,BERGEN,2620,LEONIA BORO,60.0,ANNA C. SCOTT ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,105,764,3.8,5.7,20,48.6,21.9,3
2077,03,BERGEN,2620,LEONIA BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,105,764,3.8,5.7,20,48.6,21.9,3
2092,03,BERGEN,2710,LITTLE FERRY BORO,30.0,MEMORIAL ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,108,754,1.9,13.9,25.9,48.1,10.2,3
2106,03,BERGEN,2710,LITTLE FERRY BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,108,754,1.9,13.9,25.9,48.1,10.2,3
2120,03,BERGEN,2740,LODI BOROUGH,60.0,COLUMBUS SCHOOL,B,TOTAL,ALL STUDENTS,*,*,44,736,4.5,27.3,38.6,29.5,0,3
2133,03,BERGEN,2740,LODI BOROUGH,65.0,HILLTOP SCHOOL,B,TOTAL,ALL STUDENTS,*,*,57,758,1.8,10.5,24.6,52.6,10.5,3
2147,03,BERGEN,2740,LODI BOROUGH,80.0,ROOSEVELT SCHOOL,B,TOTAL,ALL STUDENTS,*,*,23,746,0,26.1,30.4,39.1,4.3,3
2161,03,BERGEN,2740,LODI BOROUGH,90.0,WASHINGTON SCHOOL,B,TOTAL,ALL STUDENTS,*,*,63,764,0,7.9,19,60.3,12.7,3
2175,03,BERGEN,2740,LODI BOROUGH,100.0,WILSON SCHOOL,B,TOTAL,ALL STUDENTS,*,*,74,752,4.1,10.8,33.8,40.5,10.8,3
2191,03,BERGEN,2740,LODI BOROUGH,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,261,753,2.3,14.2,28.7,46,8.8,3
2207,03,BERGEN,2860,LYNDHURST TWP,300.0,MEMORIAL CAMPUS,DE,TOTAL,ALL STUDENTS,*,*,157,750,4.5,11.5,31.8,45.9,6.4,3
2222,03,BERGEN,2860,LYNDHURST TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,158,750,4.4,12,31.6,45.6,6.3,3
2237,03,BERGEN,2900,MAHWAH TWP,60.0,BETSY ROSS ELEMENTARY,I,TOTAL,ALL STUDENTS,*,*,65,781,0,1.5,6.2,58.5,33.8,3
2250,03,BERGEN,2900,MAHWAH TWP,65.0,LENAPE MEADOWS,I,TOTAL,ALL STUDENTS,*,*,103,756,1.9,10.7,25.2,45.6,16.5,3
2266,03,BERGEN,2900,MAHWAH TWP,80.0,GEORGE WASHINGTON SCHOOL,I,TOTAL,ALL STUDENTS,*,*,39,783,0,7.7,7.7,46.2,38.5,3
2278,03,BERGEN,2900,MAHWAH TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,207,769,1,7.2,15.9,49.8,26.1,3
2294,03,BERGEN,3060,MAYWOOD BORO,70.0,MEMORIAL,FG,TOTAL,ALL STUDENTS,*,*,112,767,0,6.3,22.3,48.2,23.2,3
2308,03,BERGEN,3060,MAYWOOD BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,112,767,0,6.3,22.3,48.2,23.2,3
2322,03,BERGEN,3170,MIDLAND PARK BORO,70.0,HIGHLAND ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,54,754,3.7,14.8,20.4,53.7,7.4,3
2334,03,BERGEN,3170,MIDLAND PARK BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,54,754,3.7,14.8,20.4,53.7,7.4,3
2346,03,BERGEN,3330,MONTVALE BORO,30.0,MEMORIAL ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,95,762,1.1,4.2,21.1,63.2,10.5,3
2361,03,BERGEN,3330,MONTVALE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,95,762,1.1,4.2,21.1,63.2,10.5,3
2376,03,BERGEN,3350,MOONACHIE BORO,60.0,ROBERT L. CRAIG SCHOOL,B,TOTAL,ALL STUDENTS,*,*,34,746,8.8,23.5,11.8,38.2,17.6,3
2390,03,BERGEN,3350,MOONACHIE BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,34,746,8.8,23.5,11.8,38.2,17.6,3
2404,03,BERGEN,3550,NEW MILFORD BORO,60.0,BERKLEY STREET ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,73,765,1.4,6.8,20.5,56.2,15.1,3
2419,03,BERGEN,3550,NEW MILFORD BORO,70.0,BERTRAND F GIBBS ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,66,756,10.6,9.1,18.2,43.9,18.2,3
2434,03,BERGEN,3550,NEW MILFORD BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,139,761,5.8,7.9,19.4,50.4,16.5,3
2449,03,BERGEN,3600,NORTH ARLINGTON BORO,60.0,JEFFERSON ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,48,764,4.2,2.1,31.3,45.8,16.7,3
2463,03,BERGEN,3600,NORTH ARLINGTON BORO,70.0,ROOSEVELT ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,40,771,0,2.5,15,62.5,20,3
2477,03,BERGEN,3600,NORTH ARLINGTON BORO,80.0,WASHINGTON ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,47,762,0,6.4,23.4,63.8,6.4,3
2489,03,BERGEN,3600,NORTH ARLINGTON BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,147,12,135,765,1.5,3.7,23.7,57,14.1,3
2504,03,BERGEN,3730,NORTHVALE BORO,50.0,NORTHVALE PUBLIC SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,49,772,0,4.1,18.4,57.1,20.4,3
2516,03,BERGEN,3730,NORTHVALE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,49,772,0,4.1,18.4,57.1,20.4,3
2528,03,BERGEN,3740,NORWOOD BORO,20.0,NORWOOD PUBLIC SCHOOL,I,TOTAL,ALL STUDENTS,*,*,61,767,4.9,3.3,19.7,44.3,27.9,3
2541,03,BERGEN,3740,NORWOOD BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,61,767,4.9,3.3,19.7,44.3,27.9,3
2554,03,BERGEN,3760,OAKLAND BORO,40.0,DOGWOOD HILL ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,34,753,5.9,5.9,29.4,52.9,5.9,3
2566,03,BERGEN,3760,OAKLAND BORO,50.0,HEIGHTS ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,45,761,4.4,6.7,26.7,46.7,15.6,3
2579,03,BERGEN,3760,OAKLAND BORO,60.0,MANITO ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,37,766,5.4,5.4,5.4,64.9,18.9,3
2593,03,BERGEN,3760,OAKLAND BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,133,17,116,760,5.2,6,20.7,54.3,13.8,3
2608,03,BERGEN,3850,OLD TAPPAN BORO,60.0,T. BALDWIN DEMAREST ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,70,770,0,4.3,21.4,51.4,22.9,3
2620,03,BERGEN,3850,OLD TAPPAN BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,70,770,0,4.3,21.4,51.4,22.9,3
2632,03,BERGEN,3870,ORADELL BORO,50.0,ORADELL PUBLIC SCHOOL,I,TOTAL,ALL STUDENTS,*,*,116,764,1.7,2.6,25.9,50.9,19,3
2645,03,BERGEN,3870,ORADELL BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,116,764,1.7,2.6,25.9,50.9,19,3
2658,03,BERGEN,3910,PALISADES PARK,70.0,LINDBERGH ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,134,748,14.2,10.4,22.4,37.3,15.7,3
2673,03,BERGEN,3910,PALISADES PARK,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,134,748,14.2,10.4,22.4,37.3,15.7,3
2688,03,BERGEN,3930,PARAMUS BORO,80.0,MEMORIAL ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,54,781,0,1.9,7.4,59.3,31.5,3
2701,03,BERGEN,3930,PARAMUS BORO,90.0,MIDLAND ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,52,755,1.9,15.4,26.9,40.4,15.4,3
2715,03,BERGEN,3930,PARAMUS BORO,100.0,PARKWAY ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,46,753,10.9,13,6.5,52.2,17.4,3
2729,03,BERGEN,3930,PARAMUS BORO,110.0,RIDGE RANCH ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,62,768,0,3.2,22.6,54.8,19.4,3
2743,03,BERGEN,3930,PARAMUS BORO,130.0,STONY LANE ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,43,779,0,2.3,16.3,48.8,32.6,3
2756,03,BERGEN,3930,PARAMUS BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,257,767,2.3,7,16.3,51.4,23,3
2771,03,BERGEN,3940,PARK RIDGE BORO,60.0,EAST BROOK ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,30,771,3.3,3.3,23.3,40,30,3
2783,03,BERGEN,3940,PARK RIDGE BORO,70.0,WEST RIDGE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,40,777,0,2.5,5,70,22.5,3
2797,03,BERGEN,3940,PARK RIDGE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,89,19,70,774,1.4,2.9,12.9,57.1,25.7,3
2811,03,BERGEN,4310,RAMSEY BORO,70.0,MARY A. HUBBARD ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,107,761,5.6,4.7,22.4,43.9,23.4,3
2825,03,BERGEN,4310,RAMSEY BORO,80.0,WESLEY D TISDALE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,97,770,2.1,3.1,11.3,62.9,20.6,3
2840,03,BERGEN,4310,RAMSEY BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,204,765,3.9,3.9,17.2,52.9,22.1,3
2855,03,BERGEN,4370,RIDGEFIELD BORO,100.0,SLOCUM SKEWES SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,115,764,2.6,6.1,20,53.9,17.4,3
2869,03,BERGEN,4370,RIDGEFIELD BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,115,764,2.6,6.1,20,53.9,17.4,3
2883,03,BERGEN,4380,RIDGEFIELD PARK TWP,60.0,GRANT ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,36,745,0,19.4,36.1,44.4,0,3
2897,03,BERGEN,4380,RIDGEFIELD PARK TWP,70.0,LINCOLN ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,55,738,14.5,16.4,25.5,38.2,5.5,3
2911,03,BERGEN,4380,RIDGEFIELD PARK TWP,80.0,ROOSEVELT  ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,76,739,10.5,23.7,28.9,34.2,2.6,3
2925,03,BERGEN,4380,RIDGEFIELD PARK TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,167,740,9.6,20.4,29.3,37.7,3,3
2939,03,BERGEN,4390,RIDGEWOOD VILLAGE,85.0,HAWES ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,67,777,0,3,13.4,55.2,28.4,3
2952,03,BERGEN,4390,RIDGEWOOD VILLAGE,90.0,RIDGE ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,82,783,0,4.9,2.4,50,42.7,3
2965,03,BERGEN,4390,RIDGEWOOD VILLAGE,100.0,SOMERVILLE ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,63,775,1.6,1.6,14.3,58.7,23.8,3
2977,03,BERGEN,4390,RIDGEWOOD VILLAGE,110.0,TRAVELL ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,51,790,2,0,3.9,47.1,47.1,3
2992,03,BERGEN,4390,RIDGEWOOD VILLAGE,120.0,ORCHARD ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,58,778,0,8.6,10.3,41.4,39.7,3
3007,03,BERGEN,4390,RIDGEWOOD VILLAGE,130.0,WILLARD ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,83,776,0,6,7.2,56.6,30.1,3
3022,03,BERGEN,4390,RIDGEWOOD VILLAGE,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,434,30,404,779,.5,4.2,8.4,52,34.9,3
3037,03,BERGEN,4410,RIVER EDGE BORO,30.0,CHERRY HILL SCHOOL,I,TOTAL,ALL STUDENTS,*,*,94,777,0,0,21.3,47.9,30.9,3
3051,03,BERGEN,4410,RIVER EDGE BORO,50.0,ROOSEVELT SCHOOL,I,TOTAL,ALL STUDENTS,*,*,69,769,1.4,1.4,20.3,60.9,15.9,3
3065,03,BERGEN,4410,RIVER EDGE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,163,773,.6,.6,20.9,53.4,24.5,3
3080,03,BERGEN,4430,RIVER VALE TWP,60.0,ROBERGE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,78,760,2.6,12.8,21.8,41,21.8,3
3090,03,BERGEN,4430,RIVER VALE TWP,70.0,WOODSIDE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,61,772,0,1.6,16.4,62.3,19.7,3
3100,03,BERGEN,4430,RIVER VALE TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,139,765,1.4,7.9,19.4,50.4,20.9,3
3111,03,BERGEN,4470,ROCHELLE PARK TWP,50.0,MIDLAND SCHOOL #1,FG,TOTAL,ALL STUDENTS,*,*,54,751,3.7,24.1,14.8,44.4,13,3
3124,03,BERGEN,4470,ROCHELLE PARK TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,54,751,3.7,24.1,14.8,44.4,13,3
3137,03,BERGEN,4600,RUTHERFORD BORO,70.0,LINCOLN SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,109,756,1.8,11.9,29.4,40.4,16.5,3
3152,03,BERGEN,4600,RUTHERFORD BORO,110.0,WASHINGTON SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,90,757,1.1,13.3,32.2,42.2,11.1,3
3167,03,BERGEN,4600,RUTHERFORD BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,199,756,1.5,12.6,30.7,41.2,14.1,3
3182,03,BERGEN,4610,SADDLE BROOK TWP,80.0,FRANKLIN SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,44,751,11.4,6.8,20.5,56.8,4.5,3
3195,03,BERGEN,4610,SADDLE BROOK TWP,85.0,HELEN I. SMITH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,47,742,6.4,21.3,36.2,29.8,6.4,3
3209,03,BERGEN,4610,SADDLE BROOK TWP,90.0,SALOME H. LONG MEMORIAL SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,44,760,0,11.4,22.7,52.3,13.6,3
3221,03,BERGEN,4610,SADDLE BROOK TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,135,751,5.9,13.3,26.7,45.9,8.1,3
3235,03,BERGEN,4620,SADDLE RIVER BORO,50.0,WANDELL SCHOOL,J,TOTAL,ALL STUDENTS,*,*,17,794,0,5.9,0,35.3,58.8,3
3246,03,BERGEN,4620,SADDLE RIVER BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,17,794,0,5.9,0,35.3,58.8,3
3257,03,BERGEN,4870,SOUTH HACKENSACK TWP,50.0,MEMORIAL SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,24,742,8.3,16.7,37.5,33.3,4.2,3
3270,03,BERGEN,4870,SOUTH HACKENSACK TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,24,742,8.3,16.7,37.5,33.3,4.2,3
3283,03,BERGEN,5150,TEANECK TWP,110.0,NATHANIEL HAWTHORNE ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,78,755,3.8,15.4,24.4,39.7,16.7,3
3298,03,BERGEN,5150,TEANECK TWP,130.0,JAMES RUSSELL LOWELL ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,63,758,1.6,4.8,36.5,42.9,14.3,3
3311,03,BERGEN,5150,TEANECK TWP,150.0,JOHN GREENLEAF WHITTIER ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,88,744,11.4,19.3,25,30.7,13.6,3
3327,03,BERGEN,5150,TEANECK TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,229,752,6.1,14,27.9,37.1,14.8,3
3343,03,BERGEN,5160,TENAFLY BORO,70.0,J SPENCER SMITH SCHOOL,I,TOTAL,ALL STUDENTS,*,*,54,773,1.9,0,18.5,48.1,31.5,3
3357,03,BERGEN,5160,TENAFLY BORO,80.0,MALCOLM S MACKAY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,70,777,1.4,1.4,21.4,34.3,41.4,3
3370,03,BERGEN,5160,TENAFLY BORO,90.0,RALPH S MAUGHAM SCHOOL,I,TOTAL,ALL STUDENTS,*,*,66,775,3,4.5,6.1,57.6,28.8,3
3385,03,BERGEN,5160,TENAFLY BORO,100.0,WALTER STILLMAN SCHOOL,I,TOTAL,ALL STUDENTS,*,*,62,773,0,4.8,9.7,66.1,19.4,3
3400,03,BERGEN,5160,TENAFLY BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,252,775,1.6,2.8,13.9,51.2,30.6,3
3415,03,BERGEN,5330,UPPER SADDLE RIVER BORO,60.0,EDITH A. BOGERT ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,121,779,0,0,13.2,52.1,34.7,3
3428,03,BERGEN,5330,UPPER SADDLE RIVER BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,121,779,0,0,13.2,52.1,34.7,3
3441,03,BERGEN,5410,WALDWICK BORO,40.0,CRESCENT ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,56,768,0,10.7,14.3,48.2,26.8,3
3453,03,BERGEN,5410,WALDWICK BORO,50.0,JULIA A TRAPHAGEN SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,67,778,3,7.5,6,41.8,41.8,3
3464,03,BERGEN,5410,WALDWICK BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,123,773,1.6,8.9,9.8,44.7,35,3
3477,03,BERGEN,5430,WALLINGTON BORO,55.0,FRANK W. GAVLAK ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,50,767,2,2,18,58,20,3
3487,03,BERGEN,5430,WALLINGTON BORO,60.0,JEFFERSON (ANNEX) ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,47,753,6.4,19.1,12.8,48.9,12.8,3
3502,03,BERGEN,5430,WALLINGTON BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,97,760,4.1,10.3,15.5,53.6,16.5,3
3517,03,BERGEN,5755,WESTWOOD REGIONAL,60.0,BERKELEY ELEMENTARY,GH,TOTAL,ALL STUDENTS,*,*,51,772,2,3.9,11.8,52.9,29.4,3
3533,03,BERGEN,5755,WESTWOOD REGIONAL,65.0,JESSIE F. GEORGE ELEMENTARY,GH,TOTAL,ALL STUDENTS,*,*,36,765,5.6,5.6,11.1,50,27.8,3
3545,03,BERGEN,5755,WESTWOOD REGIONAL,70.0,BROOKSIDE ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,67,758,7.5,7.5,17.9,49.3,17.9,3
3559,03,BERGEN,5755,WESTWOOD REGIONAL,80.0,WASHINGTON ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,42,753,4.8,11.9,28.6,50,4.8,3
3570,03,BERGEN,5755,WESTWOOD REGIONAL,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,196,762,5.1,7.1,17.3,50.5,19.9,3
3586,03,BERGEN,5830,WOOD-RIDGE BORO,60.0,CATHERINE E. DOYLE ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,83,761,4.8,6,21.7,50.6,16.9,3
3598,03,BERGEN,5830,WOOD-RIDGE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,83,761,4.8,6,21.7,50.6,16.9,3
3610,03,BERGEN,5880,WOODCLIFF LAKE BORO,30.0,DORCHESTER ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,84,768,0,6,16.7,54.8,22.6,3
3623,03,BERGEN,5880,WOODCLIFF LAKE BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,84,768,0,6,16.7,54.8,22.6,3
3636,03,BERGEN,5920,WYCKOFF TWP,10.0,ABRAHAM LINCOLN ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,53,768,0,11.3,18.9,43.4,26.4,3
3651,03,BERGEN,5920,WYCKOFF TWP,20.0,CALVIN COOLIDGE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,51,781,0,2,3.9,54.9,39.2,3
3663,03,BERGEN,5920,WYCKOFF TWP,30.0,GEORGE WASHINGTON ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,63,772,0,0,12.7,61.9,25.4,3
3675,03,BERGEN,5920,WYCKOFF TWP,50.0,SICOMAC ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,47,772,4.3,6.4,10.6,51.1,27.7,3
3685,03,BERGEN,5920,WYCKOFF TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,214,773,.9,4.7,11.7,53.3,29.4,3
3700,05,BURLINGTON,0200,BASS RIVER TWP,50.0,BASS RIVER TOWNSHIP ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,15,731,13.3,20,26.7,40,0,3
3708,05,BURLINGTON,0200,BASS RIVER TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,15,731,13.3,20,26.7,40,0,3
3716,05,BURLINGTON,0380,BEVERLY CITY,25.0,BEVERLY CITY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,36,717,33.3,22.2,25,19.4,0,3
3729,05,BURLINGTON,0380,BEVERLY CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,36,717,33.3,22.2,25,19.4,0,3
3742,05,BURLINGTON,0475,BORDENTOWN REGIONAL,60.0,CLARA BARTON ELEMENTARY,FG,TOTAL,ALL STUDENTS,*,*,55,743,5.5,20,36.4,36.4,1.8,3
3754,05,BURLINGTON,0475,BORDENTOWN REGIONAL,100.0,PETER MUSCHAL ELEMENTARY,FG,TOTAL,ALL STUDENTS,*,*,107,770,.9,3.7,18.7,52.3,24.3,3
3765,05,BURLINGTON,0475,BORDENTOWN REGIONAL,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,162,761,2.5,9.3,24.7,46.9,16.7,3
3777,05,BURLINGTON,0600,BURLINGTON CITY,85.0,WILBUR WATTS INTERMEDIATE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,119,738,10.1,22.7,30.3,33.6,3.4,3
3791,05,BURLINGTON,0600,BURLINGTON CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,119,738,10.1,22.7,30.3,33.6,3.4,3
3805,05,BURLINGTON,0620,BURLINGTON TWP,37.0,FOUNTAIN WOODS ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,306,14,292,744,8.6,19.2,23.6,42.5,6.2,3
3821,05,BURLINGTON,0620,BURLINGTON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,306,14,292,744,8.6,19.2,23.6,42.5,6.2,3
3837,05,BURLINGTON,0830,CHESTERFIELD TWP,25.0,CHESTERFIELD TOWNSHIP ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,110,760,3.6,10,17.3,50.9,18.2,3
3850,05,BURLINGTON,0830,CHESTERFIELD TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,110,760,3.6,10,17.3,50.9,18.2,3
3863,05,BURLINGTON,0840,CINNAMINSON TWP,60.0,ELEANOR RUSH INTERMEDIATE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,173,756,5.8,11,23.7,43.9,15.6,3
3878,05,BURLINGTON,0840,CINNAMINSON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,173,756,5.8,11,23.7,43.9,15.6,3
3893,05,BURLINGTON,1030,DELANCO TWP,30.0,M. JOAN PEARSON ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,37,760,5.4,5.4,32.4,35.1,21.6,3
3907,05,BURLINGTON,1030,DELANCO TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,37,760,5.4,5.4,32.4,35.1,21.6,3
3921,05,BURLINGTON,1060,DELRAN TWP,15.0,DELRAN INTERMEDIATE SCHOOL,FG,TOTAL,ALL STUDENTS,203,28,175,738,11.4,18.9,31.4,33.7,4.6,3
3936,05,BURLINGTON,1060,DELRAN TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,203,28,175,738,11.4,18.9,31.4,33.7,4.6,3
3951,05,BURLINGTON,1250,EASTAMPTON TWP,60.0,EASTAMPTON TOWNSHIP COMMUNITY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,69,740,13,18.8,29,31.9,7.2,3
3962,05,BURLINGTON,1250,EASTAMPTON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,69,740,13,18.8,29,31.9,7.2,3
3973,05,BURLINGTON,1280,EDGEWATER PARK TWP,50.0,MIDRED MAGOWAN ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,99,741,3,29.3,28.3,36.4,3,3
3988,05,BURLINGTON,1280,EDGEWATER PARK TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,99,741,3,29.3,28.3,36.4,3,3
4003,05,BURLINGTON,1420,EVESHAM TWP,30.0,FRANCES DEMASI ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,59,751,1.7,10.2,30.5,55.9,1.7,3
4017,05,BURLINGTON,1420,EVESHAM TWP,50.0,FLORENCE V EVANS,I,TOTAL,ALL STUDENTS,*,*,90,752,10,10,20,50,10,3
