,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,REGISTERED TO TEST,NOT TESTED ** (See Below),VALID SCORES,MEAN SCALE SCORE,L1 PERCENT,L2 PERCENT,L3 PERCENT,L4 PERCENT,L5 PERCENT,GRADE
7391,31,PASSAIC,3990,PASSAIC VALLEY REGIONAL,50.0,PASSAIC VALLEY REGIONAL HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,320,735,20.9,16.9,22.2,33.4,6.6,10 and Algebra II
7406,31,PASSAIC,3990,PASSAIC VALLEY REGIONAL,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,320,735,20.9,16.9,22.2,33.4,6.6,10 and Algebra II
7421,31,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,50.0,PASSAIC COUNTY TECHNICAL INSTITUTE,V,TOTAL,ALL STUDENTS,901,12,889,750,11.7,11,22.7,43.6,10.9,10 and Algebra II
7435,31,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,,DISTRICT WIDE,V,TOTAL,ALL STUDENTS,901,12,889,750,11.7,11,22.7,43.6,10.9,10 and Algebra II
7449,31,PASSAIC,4010,PATERSON CITY,1.0,SCHOOL OF INFORMATION TECHNOLOGY,A,TOTAL,ALL STUDENTS,*,*,163,691,66.9,15.3,13.5,3.7,.6,10 and Algebra II
7461,31,PASSAIC,4010,PATERSON CITY,2.0,SCHOOL OF CULINARY ARTS  HOSPITALITY & TOURISM,A,TOTAL,ALL STUDENTS,*,*,177,710,41.2,22.6,17.5,18.1,.6,10 and Algebra II
7475,31,PASSAIC,4010,PATERSON CITY,3.0,SCHOOL OF GOVERNMENT & PUBLIC ADMINISTRATION,A,TOTAL,ALL STUDENTS,*,*,175,703,50.9,17.7,18.9,12,.6,10 and Algebra II
7487,31,PASSAIC,4010,PATERSON CITY,4.0,SCHOOL OF HEALTH SCIENCE,A,TOTAL,ALL STUDENTS,*,*,66,737,24.2,10.6,16.7,40.9,7.6,10 and Algebra II
7500,31,PASSAIC,4010,PATERSON CITY,5.0,SCHOOL OF EARTH AND SPACE SCIENCE,A,TOTAL,ALL STUDENTS,*,*,50,700,58,18,14,10,0,10 and Algebra II
7513,31,PASSAIC,4010,PATERSON CITY,6.0,ALTERNATIVE HIGH SCHOOL,A,TOTAL,ALL STUDENTS,60,24,36,681,72.2,19.4,5.6,2.8,0,10 and Algebra II
7524,31,PASSAIC,4010,PATERSON CITY,20.0,ROSA L. PARKS SCHOOL OF FINE AND PERFORMING ARTS,A,TOTAL,ALL STUDENTS,*,*,65,738,12.3,21.5,32.3,26.2,7.7,10 and Algebra II
7534,31,PASSAIC,4010,PATERSON CITY,35.0,INTERNATIONAL HIGH SCHOOL,A,TOTAL,ALL STUDENTS,*,*,115,713,40.9,20.9,21.7,16.5,0,10 and Algebra II
7547,31,PASSAIC,4010,PATERSON CITY,304.0,SCHOOL OF SCIENCE TECHNOLOGY ENGINEERING & MATHS,A,TOTAL,ALL STUDENTS,*,*,125,713,42.4,16.8,26.4,14.4,0,10 and Algebra II
7561,31,PASSAIC,4010,PATERSON CITY,305.0,SCHOOL OF EDUCATION AND TRAINING,A,TOTAL,ALL STUDENTS,*,*,127,705,48.8,23.6,15.7,11,.8,10 and Algebra II
7574,31,PASSAIC,4010,PATERSON CITY,306.0,SCHOOL OF BUISINESS TECHNOLOGY,A,TOTAL,ALL STUDENTS,145,27,118,694,64.4,18.6,11,5.9,0,10 and Algebra II
7587,31,PASSAIC,4010,PATERSON CITY,307.0,SCHOOL OF ARCHITECTURE AND CONSTRUCTION TRADES,A,TOTAL,ALL STUDENTS,*,*,119,686,73.1,16,6.7,4.2,0,10 and Algebra II
7601,31,PASSAIC,4010,PATERSON CITY,308.0,GARRETT MORGAN ACADEMY,A,TOTAL,ALL STUDENTS,*,*,42,698,50,26.2,19,4.8,0,10 and Algebra II
7615,31,PASSAIC,4010,PATERSON CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,1500,117,1383,705,50.7,18.8,16.9,12.6,1,10 and Algebra II
7630,31,PASSAIC,4230,POMPTON LAKES BORO,50.0,POMPTON LAKES HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,162,763,8,6.8,19.8,46.9,18.5,10 and Algebra II
7643,31,PASSAIC,4230,POMPTON LAKES BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,162,763,8,6.8,19.8,46.9,18.5,10 and Algebra II
7656,31,PASSAIC,5570,WAYNE TWP,50.0,WAYNE VALLEY HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,314,752,12.1,13.4,20.7,39.2,14.6,10 and Algebra II
7669,31,PASSAIC,5570,WAYNE TWP,55.0,WAYNE HILLS HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,364,12,352,750,11.9,11.9,25,37.2,13.9,10 and Algebra II
7683,31,PASSAIC,5570,WAYNE TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,687,21,666,751,12,12.6,23,38.1,14.3,10 and Algebra II
7697,31,PASSAIC,5650,WEST MILFORD TWP,40.0,WEST MILFORD HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,283,48,235,731,26.4,16.2,23.8,26.8,6.8,10 and Algebra II
7709,31,PASSAIC,5650,WEST MILFORD TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,283,48,235,731,26.4,16.2,23.8,26.8,6.8,10 and Algebra II
7721,33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,50.0,PENNS GROVE HIGH SCHOOL,A,TOTAL,ALL STUDENTS,*,*,47,707,48.9,12.8,19.1,19.1,0,10 and Algebra II
7731,33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,47,707,48.9,12.8,19.1,19.1,0,10 and Algebra II
7741,33,SALEM,4075,PENNSVILLE,50.0,PENNSVILLE MEMORIAL HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,117,709,56.4,13.7,6.8,15.4,7.7,10 and Algebra II
7754,33,SALEM,4075,PENNSVILLE,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,118,708,56.8,13.6,6.8,15.3,7.6,10 and Algebra II
7767,33,SALEM,4150,PITTSGROVE TWP,40.0,ARTHUR P SCHALICK HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,76,722,34.2,14.5,27.6,22.4,1.3,10 and Algebra II
7779,33,SALEM,4150,PITTSGROVE TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,76,722,34.2,14.5,27.6,22.4,1.3,10 and Algebra II
7791,33,SALEM,4630,SALEM CITY,50.0,SALEM HIGH SCHOOL,A,TOTAL,ALL STUDENTS,*,*,66,714,36.4,21.2,22.7,16.7,3,10 and Algebra II
7802,33,SALEM,4630,SALEM CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,67,713,37.3,20.9,22.4,16.4,3,10 and Algebra II
7813,33,SALEM,4640,SALEM COUNTY VOCATIONAL,40.0,SALEM COUNTY CAREER AND TECHNICAL HIGH SCHOOL,V,TOTAL,ALL STUDENTS,164,49,115,739,20.9,13,22.6,34.8,8.7,10 and Algebra II
7825,33,SALEM,4640,SALEM COUNTY VOCATIONAL,,DISTRICT WIDE,V,TOTAL,ALL STUDENTS,164,49,115,739,20.9,13,22.6,34.8,8.7,10 and Algebra II
7837,33,SALEM,5910,WOODSTOWN-PILESGROVE REG,50.0,WOODSTOWN HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,139,14,125,743,12,21.6,20.8,34.4,11.2,10 and Algebra II
7850,33,SALEM,5910,WOODSTOWN-PILESGROVE REG,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,139,14,125,743,12,21.6,20.8,34.4,11.2,10 and Algebra II
7863,35,SOMERSET,0350,BERNARDS TWP,50.0,RIDGE HIGH SCHOOL,J,TOTAL,ALL STUDENTS,450,242,208,767,10.1,9.6,14.4,32.2,33.7,10 and Algebra II
7875,35,SOMERSET,0350,BERNARDS TWP,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,450,242,208,767,10.1,9.6,14.4,32.2,33.7,10 and Algebra II
7887,35,SOMERSET,0490,BOUND BROOK BORO,20.0,BOUND BROOK HIGH SCHOOL,B,TOTAL,ALL STUDENTS,*,*,132,739,18.9,16.7,22,32.6,9.8,10 and Algebra II
7902,35,SOMERSET,0490,BOUND BROOK BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,132,739,18.9,16.7,22,32.6,9.8,10 and Algebra II
7917,35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,5.0,BRIDGEWATER-RARITAN REGIONAL HIGH SCHOOL,I,TOTAL,ALL STUDENTS,734,187,547,767,6.6,9.3,16.5,41.9,25.8,10 and Algebra II
7933,35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,734,187,547,767,6.6,9.3,16.5,41.9,25.8,10 and Algebra II
7949,35,SOMERSET,1610,FRANKLIN TWP,50.0,FRANKLIN HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,473,12,461,755,12.8,9.3,20.2,40.1,17.6,10 and Algebra II
7965,35,SOMERSET,1610,FRANKLIN TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,474,12,462,755,13,9.3,20.1,40,17.5,10 and Algebra II
7981,35,SOMERSET,2170,HILLSBOROUGH TWP,30.0,HILLSBOROUGH HIGH SCHOOL,I,TOTAL,ALL STUDENTS,574,90,484,758,10.3,9.7,21.7,38,20.2,10 and Algebra II
7997,35,SOMERSET,2170,HILLSBOROUGH TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,574,90,484,758,10.3,9.7,21.7,38,20.2,10 and Algebra II
8013,35,SOMERSET,3000,MANVILLE BORO,50.0,MANVILLE HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,90,746,16.7,12.2,22.2,38.9,10,10 and Algebra II
8027,35,SOMERSET,3000,MANVILLE BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,90,746,16.7,12.2,22.2,38.9,10,10 and Algebra II
8041,35,SOMERSET,3320,MONTGOMERY TWP,30.0,MONTGOMERY HIGH SCHOOL,J,TOTAL,ALL STUDENTS,*,*,403,788,3.5,2.7,8.4,37,48.4,10 and Algebra II
8055,35,SOMERSET,3320,MONTGOMERY TWP,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,403,788,3.5,2.7,8.4,37,48.4,10 and Algebra II
8069,35,SOMERSET,3670,NORTH PLAINFIELD BORO,50.0,NORTH PLAINFIELD HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,272,20,252,731,29,17.9,18.3,22.6,12.3,10 and Algebra II
8083,35,SOMERSET,3670,NORTH PLAINFIELD BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,272,20,252,731,29,17.9,18.3,22.6,12.3,10 and Algebra II
8097,35,SOMERSET,4810,SOMERSET CO VOCATIONAL,70.0,SOMERSET COUNTY VOCATIONAL TECHNICAL HIGH SCHOOL,V,TOTAL,ALL STUDENTS,*,*,69,770,13,10.1,21.7,17.4,37.7,10 and Algebra II
8109,35,SOMERSET,4810,SOMERSET CO VOCATIONAL,,DISTRICT WIDE,V,TOTAL,ALL STUDENTS,*,*,69,770,13,10.1,21.7,17.4,37.7,10 and Algebra II
8121,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20.0,BERNARDS HIGH SCHOOL,I,TOTAL,ALL STUDENTS,219,119,100,749,24,8,9,39,20,10 and Algebra II
8135,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,219,119,100,749,24,8,9,39,20,10 and Algebra II
8149,35,SOMERSET,4820,SOMERVILLE BORO,50.0,SOMERVILLE HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,260,36,224,766,8,7.6,19.6,40.2,24.6,10 and Algebra II
8163,35,SOMERSET,4820,SOMERVILLE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,260,36,224,766,8,7.6,19.6,40.2,24.6,10 and Algebra II
8177,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50.0,WATCHUNG HILLS REGIONAL HIGH SCHOOL,I,TOTAL,ALL STUDENTS,550,78,472,751,13.3,12.9,22.2,37.1,14.4,10 and Algebra II
8192,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,550,78,472,751,13.3,12.9,22.2,37.1,14.4,10 and Algebra II
8207,37,SUSSEX,2165,HIGH POINT REGIONAL,30.0,HIGH POINT REGIONAL HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,230,734,27.8,13.5,22.2,25.7,10.9,10 and Algebra II
8218,37,SUSSEX,2165,HIGH POINT REGIONAL,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,230,734,27.8,13.5,22.2,25.7,10.9,10 and Algebra II
8229,37,SUSSEX,2240,HOPATCONG,30.0,HOPATCONG HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,115,12,103,714,42.7,16.5,26.2,11.7,2.9,10 and Algebra II
8241,37,SUSSEX,2240,HOPATCONG,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,115,12,103,714,42.7,16.5,26.2,11.7,2.9,10 and Algebra II
8253,37,SUSSEX,2465,KITTATINNY REGIONAL,50.0,KITTATINNY REGIONAL HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,165,727,30.3,16.4,20.6,27.3,5.5,10 and Algebra II
8264,37,SUSSEX,2465,KITTATINNY REGIONAL,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,165,727,30.3,16.4,20.6,27.3,5.5,10 and Algebra II
8275,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50.0,LENAPE VALLEY REGIONAL HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,172,741,21.5,12.8,15.7,38.4,11.6,10 and Algebra II
8289,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,172,741,21.5,12.8,15.7,38.4,11.6,10 and Algebra II
8303,37,SUSSEX,3590,NEWTON TOWN,50.0,NEWTON HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,200,20,180,754,11.7,10.6,21.1,39.4,17.2,10 and Algebra II
8317,37,SUSSEX,3590,NEWTON TOWN,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,201,20,181,754,11.6,10.5,21.5,39.2,17.1,10 and Algebra II
8331,37,SUSSEX,4960,SPARTA TWP,50.0,SPARTA HIGH SCHOOL,I,TOTAL,ALL STUDENTS,267,11,256,768,6.3,6.3,14.1,47.7,25.8,10 and Algebra II
8345,37,SUSSEX,4960,SPARTA TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,267,11,256,768,6.3,6.3,14.1,47.7,25.8,10 and Algebra II
8359,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10.0,SUSSEX COUNTY TECHNICAL SCHOOL,V,TOTAL,ALL STUDENTS,*,*,173,740,16.8,15.6,26,32.4,9.2,10 and Algebra II
8371,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,,DISTRICT WIDE,V,TOTAL,ALL STUDENTS,*,*,173,740,16.8,15.6,26,32.4,9.2,10 and Algebra II
8383,37,SUSSEX,5360,VERNON TWP,20.0,VERNON TOWNSHIP HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,241,12,229,757,7.4,12.7,15.7,49.3,14.8,10 and Algebra II
8397,37,SUSSEX,5360,VERNON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,241,12,229,757,7.4,12.7,15.7,49.3,14.8,10 and Algebra II
8411,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,60.0,WALLKILL VALLEY REGIONAL HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,163,725,27,17.8,23.9,28.2,3.1,10 and Algebra II
8423,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,163,725,27,17.8,23.9,28.2,3.1,10 and Algebra II
8435,39,UNION,0310,BERKELEY HEIGHTS TWP,5.0,GOVERNOR LIVINGSTON HIGH SCHOOL,I,TOTAL,ALL STUDENTS,274,23,251,760,10.8,12.4,16.3,35.5,25.1,10 and Algebra II
8451,39,UNION,0310,BERKELEY HEIGHTS TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,274,23,251,760,10.8,12.4,16.3,35.5,25.1,10 and Algebra II
8467,39,UNION,0850,CLARK TWP,5.0,ARTHUR L. JOHNSON HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,189,753,8.5,14.3,24.9,37,15.3,10 and Algebra II
8479,39,UNION,0850,CLARK TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,189,753,8.5,14.3,24.9,37,15.3,10 and Algebra II
8491,39,UNION,0980,CRANFORD TWP,30.0,CRANFORD HIGH SCHOOL,I,TOTAL,ALL STUDENTS,266,12,254,757,6.7,11,22.8,43.3,16.1,10 and Algebra II
8504,39,UNION,0980,CRANFORD TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,266,12,254,757,6.7,11,22.8,43.3,16.1,10 and Algebra II
8517,39,UNION,1320,ELIZABETH CITY,25.0,ELIZABETH HIGH SCHOOL,A,TOTAL,ALL STUDENTS,221,12,209,768,4.8,5.7,19.1,48.3,22,10 and Algebra II
8530,39,UNION,1320,ELIZABETH CITY,401.0,JOHN E. DWYER TECHNOLOGY ACADEMY,A,TOTAL,ALL STUDENTS,*,*,245,711,45.7,18,15.1,18.8,2.4,10 and Algebra II
8544,39,UNION,1320,ELIZABETH CITY,402.0,ADMIRAL WILLIAM F. HALSEY JR. HEALTH & PUBLIC SAFETY ACADEMY,A,TOTAL,ALL STUDENTS,*,*,198,710,44.9,19.2,15.2,19.7,1,10 and Algebra II
8558,39,UNION,1320,ELIZABETH CITY,403.0,THOMAS JEFFERSON ARTS ACADEMY,A,TOTAL,ALL STUDENTS,*,*,175,743,14.9,17.7,21.7,35.4,10.3,10 and Algebra II
8572,39,UNION,1320,ELIZABETH CITY,404.0,THOMAS A. EDISON CAREER AND TECHNICAL ACADEMY,A,TOTAL,ALL STUDENTS,*,*,113,710,41.6,19.5,18.6,19.5,.9,10 and Algebra II
8587,39,UNION,1320,ELIZABETH CITY,405.0,ALEXANDER HAMILTON PREPARATORY ACADEMY,A,TOTAL,ALL STUDENTS,*,*,242,767,2.5,5.8,14,60.7,16.9,10 and Algebra II
8601,39,UNION,1320,ELIZABETH CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,1219,37,1182,737,24.5,13.6,16.9,35.3,9.6,10 and Algebra II
8616,39,UNION,2190,HILLSIDE TWP,50.0,HILLSIDE HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,220,11,209,739,15.8,19.1,27.8,27.8,9.6,10 and Algebra II
8631,39,UNION,2190,HILLSIDE TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,220,11,209,739,15.8,19.1,27.8,27.8,9.6,10 and Algebra II
8646,39,UNION,2420,KENILWORTH BORO,10.0,DAVID BREARLEY MIDDLE/HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,96,726,26,17.7,31.3,22.9,2.1,10 and Algebra II
8658,39,UNION,2420,KENILWORTH BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,96,726,26,17.7,31.3,22.9,2.1,10 and Algebra II
8670,39,UNION,2660,LINDEN CITY,50.0,LINDEN HIGH SCHOOL,B,TOTAL,ALL STUDENTS,*,*,391,742,15.1,18.2,21.5,34.8,10.5,10 and Algebra II
8685,39,UNION,2660,LINDEN CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,394,741,15.7,18,21.3,34.5,10.4,10 and Algebra II
8700,39,UNION,3560,NEW PROVIDENCE BORO,50.0,NEW PROVIDENCE HIGH SCHOOL,I,TOTAL,ALL STUDENTS,*,*,153,753,13.1,13.7,21.6,32.7,19,10 and Algebra II
8713,39,UNION,3560,NEW PROVIDENCE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,153,753,13.1,13.7,21.6,32.7,19,10 and Algebra II
8726,39,UNION,4160,PLAINFIELD CITY,50.0,PLAINFIELD HIGH SCHOOL,B,TOTAL,ALL STUDENTS,469,88,381,694,64,14.2,11.8,9.4,.5,10 and Algebra II
8759,39,UNION,4160,PLAINFIELD CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,564,112,452,698,58.4,15.7,13.7,11.3,.9,10 and Algebra II
8774,39,UNION,4290,RAHWAY CITY,50.0,RAHWAY HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,297,22,275,722,32,19.6,22.5,21.1,4.7,10 and Algebra II
8789,39,UNION,4290,RAHWAY CITY,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,298,22,276,722,31.9,19.6,22.8,21,4.7,10 and Algebra II
8804,39,UNION,4540,ROSELLE BORO,10.0,ABRAHAM CLARK HIGH SCHOOL,B,TOTAL,ALL STUDENTS,*,*,162,731,21,23.5,24.7,24.7,6.2,10 and Algebra II
8818,39,UNION,4540,ROSELLE BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,162,731,21,23.5,24.7,24.7,6.2,10 and Algebra II
8832,39,UNION,4550,ROSELLE PARK BORO,50.0,ROSELLE PARK HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,155,742,12.3,12.3,32.3,38.1,5.2,10 and Algebra II
8847,39,UNION,4550,ROSELLE PARK BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,155,742,12.3,12.3,32.3,38.1,5.2,10 and Algebra II
8862,39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,50.0,SCOTCH PLAINS-FANWOOD HIGH SCHOOL,I,TOTAL,ALL STUDENTS,391,149,242,766,5,9.5,20.2,43,22.3,10 and Algebra II
8879,39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,392,149,243,766,4.9,9.9,20.2,42.8,22.2,10 and Algebra II
8896,39,UNION,5000,SPRINGFIELD TWP,10.0,JONATHAN DAYTON HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,130,764,9.2,7.7,15.4,42.3,25.4,10 and Algebra II
8911,39,UNION,5000,SPRINGFIELD TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,131,763,9.2,7.6,16,42,25.2,10 and Algebra II
8926,39,UNION,5090,SUMMIT CITY,50.0,SUMMIT HIGH SCHOOL,I,TOTAL,ALL STUDENTS,311,58,253,775,6.7,8.3,15.8,31.2,37.9,10 and Algebra II
8940,39,UNION,5090,SUMMIT CITY,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,311,58,253,775,6.7,8.3,15.8,31.2,37.9,10 and Algebra II
8962,39,UNION,5260,UNION COUNTY VOCATIONAL,20.0,ACADEMY FOR ALLIED HEALTH SCIENCES,V,TOTAL,ALL STUDENTS,*,*,68,818,0,1.5,0,17.6,80.9,10 and Algebra II
8972,39,UNION,5260,UNION COUNTY VOCATIONAL,30.0,ACADEMY FOR INFORMATION TECHNOLOGY,V,TOTAL,ALL STUDENTS,*,*,69,811,1.4,0,0,21.7,76.8,10 and Algebra II
8983,39,UNION,5260,UNION COUNTY VOCATIONAL,35.0,ACADEMY FOR PERFORMING ARTS,V,TOTAL,ALL STUDENTS,*,*,49,779,2,4.1,16.3,40.8,36.7,10 and Algebra II
8994,39,UNION,5260,UNION COUNTY VOCATIONAL,40.0,UNION COUNTY MAGNET HIGH SCHOOL,V,TOTAL,ALL STUDENTS,*,*,71,816,0,0,2.8,19.7,77.5,10 and Algebra II
9005,39,UNION,5260,UNION COUNTY VOCATIONAL,50.0,UNION COUNTY TECH,V,TOTAL,ALL STUDENTS,*,*,89,785,0,1.1,9,50.6,39.3,10 and Algebra II
9015,39,UNION,5260,UNION COUNTY VOCATIONAL,,DISTRICT WIDE,V,TOTAL,ALL STUDENTS,*,*,347,802,.9,1.2,5.2,30.5,62.2,10 and Algebra II
9029,39,UNION,5290,UNION TWP,50.0,UNION SENIOR HIGH,DE,TOTAL,ALL STUDENTS,544,25,519,716,38.2,21.4,19.3,16.8,4.4,10 and Algebra II
9045,39,UNION,5290,UNION TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,544,25,519,716,38.2,21.4,19.3,16.8,4.4,10 and Algebra II
9061,39,UNION,5730,WESTFIELD TOWN,50.0,WESTFIELD SENIOR HIGH SCHOOL,I,TOTAL,ALL STUDENTS,506,227,279,758,5.4,6.5,24,55.9,8.2,10 and Algebra II
9076,39,UNION,5730,WESTFIELD TOWN,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,507,227,280,758,5.4,6.8,23.9,55.7,8.2,10 and Algebra II
9091,41,WARREN,0280,BELVIDERE TOWN,20.0,BELVIDERE HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,141,749,14.2,9.9,24.1,36.2,15.6,10 and Algebra II
9103,41,WARREN,0280,BELVIDERE TOWN,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,141,749,14.2,9.9,24.1,36.2,15.6,10 and Algebra II
9115,41,WARREN,1870,HACKETTSTOWN,50.0,HACKETTSTOWN HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,205,749,16.1,9.3,26.3,32.2,16.1,10 and Algebra II
9130,41,WARREN,1870,HACKETTSTOWN,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,205,749,16.1,9.3,26.3,32.2,16.1,10 and Algebra II
9145,41,WARREN,3675,NORTH WARREN REGIONAL,50.0,NORTH WARREN REGIONAL SCHOOL,FG,TOTAL,ALL STUDENTS,154,12,142,764,11.3,9.2,18.3,31,30.3,10 and Algebra II
9157,41,WARREN,3675,NORTH WARREN REGIONAL,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,154,12,142,764,11.3,9.2,18.3,31,30.3,10 and Algebra II
9169,41,WARREN,4100,PHILLIPSBURG TOWN,50.0,PHILLIPSBURG HIGH SCHOOL,B,TOTAL,ALL STUDENTS,438,19,419,745,15.8,12.4,27,32.7,12.2,10 and Algebra II
9185,41,WARREN,4100,PHILLIPSBURG TOWN,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,438,19,419,745,15.8,12.4,27,32.7,12.2,10 and Algebra II
9201,41,WARREN,5460,WARREN COUNTY VOCATIONAL,50.0,WARREN COUNTY VOCATIONAL TECHNICAL SCHOOL,V,TOTAL,ALL STUDENTS,119,29,90,736,20,18.9,23.3,30,7.8,10 and Algebra II
9213,41,WARREN,5460,WARREN COUNTY VOCATIONAL,,DISTRICT WIDE,V,TOTAL,ALL STUDENTS,119,29,90,736,20,18.9,23.3,30,7.8,10 and Algebra II
9225,41,WARREN,5465,WARREN HILLS REGIONAL,50.0,WARREN HILLS REGIONAL HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,323,26,297,739,14.5,18.5,27.3,30.3,9.4,10 and Algebra II
9238,41,WARREN,5465,WARREN HILLS REGIONAL,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,323,26,297,739,14.5,18.5,27.3,30.3,9.4,10 and Algebra II
