GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1600000US3465130,3465130,"Rumson borough, New Jersey",2358,114,151667,40837,98.3,2.0,158854,37328,0.0,1.4,-,**,0.0,1.4,-,**,0.6,0.8,-,**,0.0,1.4,-,**,1.1,1.8,-,**,0.0,1.4,-,**,2.0,1.8,201591,85847,96.3,2.5,152208,39818,0.0,1.4,-,**,20.5,3.8,200592,38845,59.0,4.3,140750,60274,20.5,2.7,106397,32321,1913,85,191625,21699,53.4,4.9,224306,54849,46.6,4.9,136250,49918,85.7,5.3,222159,28241,11.7,4.6,28333,47082,2.6,2.7,131333,22070,445,122,49375,32635,62.5,12.7,46500,25530,58.4,12.8,38500,25388,4.0,4.5,-,**,37.5,12.7,104432,101598,31.0,11.8,43500,122862,6.5,6.0,141625,176216,33.0,(X),(X),(X),33.8,(X),(X),(X),29.4,(X),(X),(X)
1600000US3465160,3465160,"Runnemede borough, New Jersey",3140,176,58006,6250,87.6,4.2,61487,6428,4.8,2.9,24083,65003,0.0,1.0,-,**,1.4,1.9,-,**,0.0,1.0,-,**,4.1,2.7,37870,32423,2.1,1.4,27554,15910,5.9,3.1,38380,28796,86.4,4.3,61327,7670,2.8,2.7,48080,31192,34.2,4.5,69413,2759,40.7,4.4,62837,10986,22.4,2.7,37043,4585,2081,154,69119,11188,49.4,4.9,67390,8381,50.6,4.9,78000,17180,71.0,6.1,84388,9738,21.5,6.1,33897,13466,7.5,3.2,35357,30717,1059,190,35436,9043,58.0,8.7,31607,11096,51.7,9.2,29911,11710,6.3,4.1,63194,61404,42.0,8.7,37950,9731,31.4,7.9,35726,25100,10.7,6.3,66875,17265,37.2,(X),(X),(X),35.9,(X),(X),(X),37.7,(X),(X),(X)
1600000US3465280,3465280,"Rutherford borough, New Jersey",6856,237,82385,5464,81.9,2.6,85992,8387,3.1,1.4,71563,25229,0.0,0.5,-,**,12.6,2.3,69487,21578,0.0,0.5,-,**,1.5,0.7,78750,74623,0.9,0.6,100139,46532,12.7,2.2,74917,24142,71.9,3.1,90042,9448,2.2,1.3,21833,22235,32.4,2.9,93710,18675,45.7,3.5,92043,6389,19.7,2.3,55100,10404,4848,163,100982,9038,45.0,3.6,106488,11697,55.0,3.6,94245,9540,78.7,4.0,109221,5873,15.5,3.3,69125,23922,5.8,2.3,63864,45242,2008,246,51595,8299,55.1,7.0,43713,8042,50.2,7.1,40707,7723,4.9,2.9,106213,25009,44.9,7.0,57917,10403,36.4,6.5,55759,9086,8.5,3.9,102708,55068,30.1,(X),(X),(X),34.5,(X),(X),(X),18.7,(X),(X),(X)
1600000US3465400,3465400,"Saddle River borough, New Jersey",1047,129,119669,35761,89.7,3.8,118843,37775,2.2,2.6,-,**,0.0,3.1,-,**,8.1,2.8,169306,139046,0.0,3.1,-,**,0.0,3.1,-,**,0.0,3.1,-,**,9.7,7.1,32419,336890,79.9,7.5,119861,32744,0.0,3.1,-,**,14.2,7.1,"250,000+",***,48.0,8.9,162153,47671,37.7,8.0,65811,14019,818,87,158929,39651,40.0,8.7,"250,000+",***,60.0,8.7,129464,25985,89.4,8.0,169028,54172,6.0,4.1,116458,149433,4.6,6.4,-,**,229,100,26174,9052,69.9,16.1,22000,9405,66.4,16.9,21000,9441,3.5,5.7,-,**,30.1,16.1,44875,5912,30.1,16.1,44875,5912,0.0,13.2,-,**,35.4,(X),(X),(X),34.6,(X),(X),(X),35.8,(X),(X),(X)
1600000US3465490,3465490,"Salem city, New Jersey",1927,142,27047,3088,42.6,5.3,42125,13011,52.1,5.8,21859,4470,1.0,1.6,-,**,0.5,0.8,-,**,0.0,1.7,-,**,2.5,1.8,18214,15569,1.3,1.2,"2,500-",***,6.4,3.4,17829,13215,40.2,5.2,48125,11665,4.5,2.0,14583,11056,32.1,4.2,26121,12236,39.3,4.7,27797,2425,24.1,3.5,34107,16025,1108,81,32188,8231,52.9,7.7,18839,4596,47.1,7.7,56923,16844,31.8,5.4,76087,8203,59.9,5.6,19886,6475,8.3,3.9,26607,54002,819,132,20616,3020,54.9,6.8,20870,2705,53.5,7.0,20698,3038,1.5,1.6,63750,108495,45.1,6.8,20150,11528,42.9,7.2,16563,9285,2.2,2.1,104375,183299,44.6,(X),(X),(X),42.8,(X),(X),(X),40.8,(X),(X),(X)
1600000US3465790,3465790,"Sayreville borough, New Jersey",15811,337,81136,3009,70.9,1.8,72952,4327,12.3,1.5,87841,10707,0.1,0.1,-,**,14.2,1.4,102426,10078,0.1,0.1,-,**,1.5,0.6,61161,25928,1.0,0.5,49451,25630,11.4,1.2,69286,8128,61.9,1.8,73627,5699,1.0,0.6,32196,11321,37.6,2.0,87372,3111,40.8,1.8,95222,4104,20.6,1.3,45105,4269,11616,321,91837,3306,47.5,2.7,91177,4789,52.5,2.7,92660,4875,74.4,2.9,101555,3531,17.6,2.3,57358,5910,8.0,2.1,87361,9198,4195,404,41193,5635,56.2,4.5,35339,4773,51.3,5.0,33929,4784,4.9,1.8,87695,24734,43.8,4.5,56064,12587,34.2,4.3,45887,11609,9.5,3.1,103803,3586,27.0,(X),(X),(X),27.4,(X),(X),(X),24.7,(X),(X),(X)
1600000US3466240,3466240,"Sea Bright borough, New Jersey",703,71,82125,10127,94.5,3.1,82583,9294,1.0,1.5,-,**,0.0,4.5,-,**,0.4,0.6,-,**,0.0,4.5,-,**,1.0,1.9,-,**,3.1,2.3,83750,190650,5.5,3.6,30917,15566,91.5,4.0,83458,7300,5.5,3.0,102917,9690,26.7,5.1,44318,13051,49.9,6.1,84570,10155,17.8,4.2,62083,37920,306,50,89808,25412,35.9,9.0,130000,142250,64.1,9.0,89038,15450,69.6,8.9,122917,57211,10.5,6.2,13056,2029,19.9,9.8,72917,72536,397,70,59583,26085,45.6,9.0,49531,17470,42.6,8.7,47656,11307,3.0,2.8,109167,76847,54.4,9.0,66000,31372,34.8,10.1,52917,29467,19.6,7.8,101250,22784,33.6,(X),(X),(X),42.2,(X),(X),(X),26.2,(X),(X),(X)
1600000US3466300,3466300,"Seabrook Farms CDP, New Jersey",394,130,30926,9782,38.3,16.8,32031,15479,51.5,18.4,30548,22396,0.0,7.9,-,**,5.6,8.5,-,**,0.0,7.9,-,**,0.0,7.9,-,**,4.6,6.9,-,**,12.4,9.7,15375,34124,27.9,15.3,38929,35963,2.0,3.3,-,**,25.1,16.5,32171,13289,48.2,20.2,18667,39188,24.6,13.3,23750,13794,239,95,32335,14885,38.1,27.1,31645,1110,61.9,27.1,51094,22992,41.4,20.5,52422,22005,55.2,19.5,31447,5567,3.3,5.5,-,**,155,103,17736,16376,41.9,33.3,18750,7079,41.9,33.3,18750,7079,0.0,18.8,-,**,58.1,33.3,9545,32151,58.1,33.3,9545,32151,0.0,18.8,-,**,34.8,(X),(X),(X),42.3,(X),(X),(X),23.2,(X),(X),(X)
1600000US3466330,3466330,"Sea Girt borough, New Jersey",756,60,120341,15126,100.0,4.2,120341,15126,0.0,4.2,-,**,0.0,4.2,-,**,0.0,4.2,-,**,0.0,4.2,-,**,0.0,4.2,-,**,0.0,4.2,-,**,2.2,3.2,-,**,97.8,3.2,121307,10975,0.0,4.2,-,**,4.9,2.8,120515,28613,42.2,4.6,170750,22780,52.9,4.9,75682,17501,531,45,143967,14126,28.6,7.3,142794,31756,71.4,7.3,150313,18352,88.9,5.3,153125,20896,11.1,5.3,121103,50911,0.0,5.9,-,**,225,48,56806,16746,76.0,9.6,37375,42001,72.4,10.1,36375,34332,3.6,3.8,-,**,24.0,9.6,78750,22000,24.0,9.6,78750,22000,0.0,13.4,-,**,31.5,(X),(X),(X),28.6,(X),(X),(X),38.2,(X),(X),(X)
1600000US3466390,3466390,"Sea Isle City city, New Jersey",964,121,61875,15878,97.3,3.0,66250,15719,0.0,3.3,-,**,0.0,3.3,-,**,0.0,3.3,-,**,0.0,3.3,-,**,0.0,3.3,-,**,2.7,3.0,-,**,1.0,1.4,-,**,97.0,3.1,66042,15489,2.3,2.2,-,**,13.0,6.3,56773,86507,33.6,7.4,84342,9999,51.1,6.8,52113,7561,592,96,80595,13357,13.0,5.9,142865,95615,87.0,5.9,79028,11718,91.7,4.9,82440,20503,3.5,3.7,31161,1931,4.7,3.5,56250,64445,372,112,43125,20065,61.6,13.5,35750,6904,58.9,13.4,34917,6713,2.7,2.9,-,**,38.4,13.5,56076,6646,29.0,14.0,55233,24988,9.4,7.9,120268,89021,35.2,(X),(X),(X),34.1,(X),(X),(X),36.8,(X),(X),(X)
1600000US3466450,3466450,"Seaside Heights borough, New Jersey",1178,195,32552,12124,94.6,6.3,27357,12352,0.9,1.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,4.5,6.1,-,**,0.0,2.7,-,**,20.5,9.8,32539,20025,78.6,10.0,35429,18206,8.1,8.2,-,**,28.5,12.3,26512,15335,44.3,11.6,26042,19695,19.0,9.4,36324,30669,557,113,33042,7900,52.2,21.1,26788,10280,47.8,21.1,39025,17875,35.9,17.1,37813,24434,56.6,19.5,27342,9821,7.5,9.9,-,**,621,234,20919,12572,49.4,16.4,16575,11849,44.8,16.5,15850,8203,4.7,5.2,-,**,50.6,16.4,22279,23982,25.4,15.4,12727,6829,25.1,13.5,40056,12031,31.9,(X),(X),(X),30.5,(X),(X),(X),33.2,(X),(X),(X)
1600000US3466480,3466480,"Seaside Park borough, New Jersey",798,118,70256,10956,98.9,1.3,70224,10585,0.0,4.0,-,**,0.0,4.0,-,**,0.0,4.0,-,**,0.0,4.0,-,**,0.0,4.0,-,**,1.1,1.3,-,**,0.0,4.0,-,**,98.9,1.3,70224,10585,1.3,1.5,-,**,14.7,7.4,55250,18697,44.0,8.5,79750,24348,40.1,7.6,70714,24340,397,79,83375,17641,18.4,8.7,64018,10928,81.6,8.7,93977,13012,86.1,8.1,92614,13763,13.1,7.8,64107,18405,0.8,1.7,-,**,401,114,45655,9167,54.4,11.0,45714,10792,47.4,11.8,44667,25341,7.0,7.4,46176,16688,45.6,11.0,42321,27461,40.9,11.5,36250,30220,4.7,6.1,-,**,24.4,(X),(X),(X),30.5,(X),(X),(X),18.5,(X),(X),(X)
1600000US3466570,3466570,"Secaucus town, New Jersey",6546,251,84626,6065,68.4,3.7,80880,8615,3.0,1.4,215280,123206,0.4,0.7,-,**,21.1,2.8,117679,29415,0.0,0.5,-,**,5.0,2.5,37454,59243,2.0,1.5,66810,74257,15.1,2.5,58705,27566,58.7,3.4,81774,8502,0.7,0.7,62941,101364,39.3,3.7,105460,7498,36.4,4.0,87594,15471,23.5,3.1,55446,10989,4494,216,95833,15810,38.7,3.8,104766,15596,61.3,3.8,86635,11759,80.1,4.5,107350,9073,15.7,4.0,46096,7430,4.2,2.0,63102,15348,2052,318,66964,13578,53.1,7.3,55469,11307,48.0,7.8,53000,19744,5.2,3.4,145714,85888,46.9,7.3,74828,10513,38.6,7.3,72054,10444,8.2,4.4,193523,93167,32.0,(X),(X),(X),33.5,(X),(X),(X),28.5,(X),(X),(X)
1600000US3466720,3466720,"Sewaren CDP, New Jersey",837,84,80125,21168,83.4,7.0,77823,12631,11.1,5.0,104250,47630,0.0,3.8,-,**,3.5,3.3,107969,125106,0.0,3.8,-,**,0.7,1.3,-,**,1.3,2.4,-,**,14.5,8.5,80875,68071,71.0,9.6,78226,12609,2.2,3.3,-,**,26.4,7.2,57156,27335,51.6,6.6,123387,17820,19.8,5.0,42321,6796,633,79,97426,23307,28.9,7.7,76042,92019,71.1,7.7,104000,16878,63.8,12.6,96618,31858,28.0,12.2,80625,72862,8.2,6.4,125435,36674,204,53,42188,23401,48.0,17.5,40313,77201,34.8,15.4,28393,21483,13.2,11.5,123750,74570,52.0,17.5,47143,24800,43.1,17.7,37143,21346,8.8,13.1,-,**,23.5,(X),(X),(X),25.3,(X),(X),(X),18.1,(X),(X),(X)
1600000US3466840,3466840,"Shark River Hills CDP, New Jersey",1525,90,86712,15106,98.6,1.9,86923,15538,0.3,0.7,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,1.0,1.7,-,**,0.6,1.0,-,**,98.0,2.2,86750,13836,0.0,2.1,-,**,21.5,4.0,112045,35437,55.6,6.9,97670,4709,22.9,5.5,56719,14019,1090,106,98397,7477,28.7,4.9,102321,34810,71.3,4.9,97981,8632,78.5,6.5,102647,11928,15.3,5.5,51023,32705,6.1,5.2,125144,99552,435,104,45982,20428,52.9,15.0,45000,28384,43.7,14.4,34214,14328,9.2,7.1,190000,10789,47.1,15.0,45982,62846,29.9,14.6,22308,45829,17.2,10.8,114205,136038,27.5,(X),(X),(X),30.8,(X),(X),(X),19.1,(X),(X),(X)
1600000US3467020,3467020,"Shiloh borough, New Jersey",217,31,78036,12725,90.3,8.0,75000,13091,0.0,13.9,-,**,3.2,3.1,91875,84291,0.5,1.2,-,**,0.0,13.9,-,**,4.6,6.8,-,**,1.4,2.0,-,**,7.8,7.0,128625,15713,88.5,8.0,73750,13955,3.7,6.3,-,**,30.9,10.4,91750,12736,45.2,9.7,90833,15631,20.3,7.0,53750,21392,153,30,93750,5485,37.3,11.1,100250,18863,62.7,11.1,92083,5556,83.7,8.9,96429,6797,15.7,8.3,73750,37465,0.7,2.2,-,**,64,18,32500,12496,50.0,19.4,38214,14505,45.3,19.3,38036,21005,4.7,7.8,86250,70868,50.0,19.4,31000,10947,42.2,18.9,27375,7728,7.8,9.1,-,**,32.7,(X),(X),(X),37.3,(X),(X),(X),21.9,(X),(X),(X)
1600000US3467110,3467110,"Ship Bottom borough, New Jersey",496,70,71750,17192,99.4,0.8,72125,17280,0.0,6.3,-,**,0.0,6.3,-,**,0.0,6.3,-,**,0.0,6.3,-,**,0.6,0.8,-,**,0.0,6.3,-,**,1.8,1.9,-,**,98.2,1.9,75375,17592,0.8,1.1,-,**,17.9,7.0,49583,49536,44.0,7.3,111500,14189,37.3,6.6,54375,5635,335,53,84563,20837,17.3,6.4,81250,43450,82.7,6.4,84563,21400,86.9,5.2,84938,28299,11.0,4.9,70417,47096,2.1,2.0,-,**,161,44,44531,14614,52.2,14.8,41667,21491,46.0,14.4,36250,19739,6.2,6.3,-,**,47.8,14.8,44844,27035,40.4,14.8,42969,25402,7.5,8.7,-,**,35.9,(X),(X),(X),42.1,(X),(X),(X),21.1,(X),(X),(X)
1600000US3467320,3467320,"Short Hills CDP, New Jersey",3975,155,235216,16039,83.4,2.1,237679,18551,0.2,0.3,-,**,0.0,0.8,-,**,15.7,2.0,225341,46722,0.0,0.8,-,**,0.3,0.4,-,**,0.4,0.5,-,**,1.9,1.1,226429,101976,82.0,2.4,239286,17903,0.2,0.3,-,**,24.5,2.7,244500,28809,53.0,3.3,"250,000+",***,22.3,2.5,116313,28753,3490,139,"250,000+",***,55.8,3.2,"250,000+",***,44.2,3.2,244125,42187,94.3,1.8,"250,000+",***,4.5,1.7,110167,43283,1.2,1.1,189226,58063,485,110,77386,31745,53.0,11.4,70469,33136,53.0,11.4,70469,33136,0.0,6.5,-,**,47.0,11.4,93500,48766,42.9,11.5,76591,63760,4.1,3.7,-,**,33.9,(X),(X),(X),34.9,(X),(X),(X),27.2,(X),(X),(X)
1600000US3467350,3467350,"Shrewsbury borough, New Jersey",1353,83,124306,21014,97.4,1.9,125000,21393,0.0,2.4,-,**,0.0,2.4,-,**,0.7,1.2,-,**,0.0,2.4,-,**,0.0,2.4,-,**,1.8,1.5,-,**,3.4,2.6,185250,116956,94.0,2.7,123704,22115,2.6,3.7,-,**,23.2,4.5,148438,23639,47.4,4.8,150625,24445,26.8,3.8,62132,14157,1053,79,140893,14546,53.4,5.7,144063,15280,46.6,5.7,109938,39584,87.1,5.1,150888,12185,9.9,5.2,60909,30900,3.0,2.6,43750,20918,300,88,67632,9234,52.3,13.7,55938,43060,49.0,13.9,34844,57583,3.3,5.2,-,**,47.7,13.7,74583,106940,28.0,11.9,56563,24778,19.7,14.8,230670,113440,26.9,(X),(X),(X),25.6,(X),(X),(X),28.3,(X),(X),(X)
1600000US3467590,3467590,"Silver Lake CDP (Essex County), New Jersey",1448,182,44323,9325,60.8,8.8,44090,9585,15.4,7.4,33508,29060,0.0,2.2,-,**,11.0,5.8,94559,39155,0.0,2.2,-,**,10.5,5.2,23409,21342,2.2,2.6,-,**,30.7,8.3,39651,14385,46.2,8.8,43031,17956,5.5,4.2,26250,81333,42.8,9.4,47778,11340,31.3,8.4,49563,19937,20.4,6.4,16809,15088,788,186,52727,19852,49.0,13.9,39476,8223,51.0,13.9,62000,18977,59.4,14.2,59821,8898,35.4,12.9,34886,23683,5.2,5.2,75156,158742,660,170,25500,24603,45.9,16.3,26063,26279,35.9,15.2,16612,18416,10.0,7.3,64306,53153,54.1,16.3,24775,47650,40.5,14.3,22525,17866,13.6,10.9,57083,6434,40.4,(X),(X),(X),44.8,(X),(X),(X),35.2,(X),(X),(X)
1600000US3467650,3467650,"Silver Lake CDP (Warren County), New Jersey",115,28,76250,22029,97.4,5.2,72500,24272,0.0,24.3,-,**,0.0,24.3,-,**,2.6,5.2,-,**,0.0,24.3,-,**,0.0,24.3,-,**,0.0,24.3,-,**,0.0,24.3,-,**,97.4,5.2,72500,24272,0.0,24.3,-,**,22.6,16.5,68750,73248,60.0,15.9,81250,20888,17.4,12.2,15000,66513,91,25,79219,15209,60.4,17.9,77083,21254,39.6,17.9,90278,18110,64.8,20.9,90139,17563,18.7,18.0,26932,22315,16.5,16.7,95156,32239,24,17,14000,3766,54.2,41.7,-,**,54.2,41.7,-,**,0.0,60.5,-,**,45.8,41.7,17083,92214,37.5,33.9,16250,47298,8.3,20.4,-,**,20.9,(X),(X),(X),19.8,(X),(X),(X),25.0,(X),(X),(X)
1600000US3467665,3467665,"Silver Ridge CDP, New Jersey",916,105,38750,10012,97.6,2.8,37813,10162,1.5,2.3,-,**,0.0,3.5,-,**,0.0,3.5,-,**,0.0,3.5,-,**,0.0,3.5,-,**,0.9,1.6,-,**,4.4,4.5,118000,63996,93.2,5.2,36354,9663,0.7,1.5,-,**,0.0,3.5,-,**,24.2,8.7,65278,37246,75.1,8.8,33833,5610,431,97,47872,8634,0.0,7.3,-,**,100.0,7.3,47872,8634,78.4,11.8,45000,16536,12.5,8.4,46591,30429,9.0,10.1,-,**,485,106,33160,7115,71.5,13.3,31042,14597,61.2,13.9,25417,18034,10.3,10.2,-,**,28.5,13.3,34375,4238,26.8,12.9,34097,4808,1.6,2.8,-,**,33.8,(X),(X),(X),37.6,(X),(X),(X),30.5,(X),(X),(X)
1600000US3467770,3467770,"Singac CDP, New Jersey",1776,237,80407,26291,84.3,5.9,80462,24027,0.7,1.3,-,**,0.0,1.8,-,**,6.6,3.7,80595,148940,0.0,1.8,-,**,3.4,4.1,-,**,4.8,4.4,82500,75491,12.5,5.2,104764,16385,73.0,7.2,75302,23564,1.6,2.7,-,**,34.5,7.4,86440,34653,43.0,9.2,77284,30822,20.9,8.0,43482,54226,1146,201,82238,29960,50.8,9.0,81985,31627,49.2,9.0,103235,68949,67.2,13.8,104244,24744,32.8,13.8,26938,34024,0.0,2.8,-,**,630,220,65268,27002,64.8,19.7,66741,32877,58.6,19.3,66317,41028,6.2,6.5,171397,115844,35.2,19.7,53731,69180,32.5,18.7,53404,44615,2.7,4.2,-,**,33.6,(X),(X),(X),38.1,(X),(X),(X),25.4,(X),(X),(X)
1600000US3467820,3467820,"Six Mile Run CDP, New Jersey",1100,183,98958,11478,42.1,11.2,116776,61789,27.5,9.0,85625,41023,0.0,2.9,-,**,21.3,8.2,80185,80115,0.0,2.9,-,**,7.9,9.5,-,**,1.3,2.1,-,**,13.9,10.0,130428,53251,34.8,10.8,129702,70315,0.0,2.9,-,**,23.1,7.7,107500,39393,57.7,10.1,101743,61626,19.2,9.5,96403,17524,686,168,116316,47314,32.2,12.5,144896,56200,67.8,12.5,105563,33246,86.9,9.0,128095,50638,10.9,8.4,95170,123226,2.2,3.6,-,**,414,150,73667,38123,54.8,21.5,54531,52497,49.5,20.8,70677,51638,5.3,8.5,-,**,45.2,21.5,130343,63860,40.8,22.6,130120,89513,4.3,6.9,-,**,43.0,(X),(X),(X),45.0,(X),(X),(X),39.6,(X),(X),(X)
1600000US3467860,3467860,"Skillman CDP, New Jersey",43,29,63438,87211,69.8,35.7,106000,58999,0.0,45.2,-,**,0.0,45.2,-,**,0.0,45.2,-,**,0.0,45.2,-,**,0.0,45.2,-,**,30.2,35.7,-,**,0.0,45.2,-,**,69.8,35.7,106000,58999,0.0,45.2,-,**,0.0,45.2,-,**,83.7,22.9,105250,100352,16.3,22.9,-,**,43,29,63438,87211,20.9,31.8,-,**,79.1,31.8,51429,45924,53.5,38.4,106875,42462,16.3,22.9,-,**,30.2,35.7,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,16.3,(X),(X),(X),16.3,(X),(X),(X),-,(X),(X),(X)
1600000US3468190,3468190,"Smithville CDP, New Jersey",2919,251,56753,5437,81.8,5.2,56635,6579,11.7,4.9,54720,9511,0.5,0.9,-,**,3.0,2.1,51012,22891,0.0,1.1,-,**,0.9,1.3,-,**,2.1,1.8,146042,62543,5.6,2.8,84722,21434,79.2,5.2,57589,6653,1.7,1.4,67888,71694,24.0,5.3,54328,9757,32.0,4.9,74968,18069,42.3,4.7,49345,6184,1971,226,62873,6449,27.2,7.0,62278,18561,72.8,7.0,63262,10295,72.6,7.6,70881,7376,23.7,7.6,37254,26228,3.7,2.9,51607,22481,948,189,44821,11297,60.5,12.6,33873,15069,56.2,13.4,33456,14620,4.3,4.3,-,**,39.5,12.6,53196,6698,28.2,12.0,48450,22842,11.3,6.8,85083,55112,33.7,(X),(X),(X),30.3,(X),(X),(X),39.0,(X),(X),(X)
1600000US3468304,3468304,"Society Hill CDP, New Jersey",1136,75,85417,7093,41.5,6.7,64615,16963,14.3,5.0,89250,30961,0.0,2.8,-,**,42.9,6.2,98958,17539,0.0,2.8,-,**,0.0,2.8,-,**,1.2,1.4,-,**,5.7,3.7,69375,45780,37.3,6.0,64712,16155,2.2,1.5,8542,12409,33.2,5.2,100729,20503,51.1,5.8,83333,10068,13.6,3.9,51250,40905,834,73,94015,9433,42.9,6.8,127778,44136,57.1,6.8,89464,4935,82.1,6.0,105469,19886,14.1,4.6,75132,64584,3.7,3.4,14653,143439,302,74,29444,13812,58.3,14.4,36071,6076,33.8,13.7,58676,23338,24.5,14.2,21500,45152,41.7,14.4,23750,29164,31.8,13.5,28611,38841,9.9,6.6,5625,8352,32.0,(X),(X),(X),35.3,(X),(X),(X),20.9,(X),(X),(X)
1600000US3468340,3468340,"Somerdale borough, New Jersey",2135,109,51007,2795,74.4,5.0,50631,3132,18.5,3.9,54375,32413,0.0,1.5,-,**,3.7,1.7,62750,62113,0.0,1.5,-,**,2.0,1.9,14353,3891,1.4,1.3,57083,46277,4.2,2.4,18929,41737,72.2,5.0,50893,3031,2.7,2.1,14224,30374,27.2,4.6,50759,5908,45.5,4.6,54004,5163,24.6,2.8,48512,11092,1352,108,61538,10198,31.2,6.0,54861,11127,68.8,6.0,66167,11481,67.6,6.0,82738,10513,21.0,4.9,48245,3257,11.4,4.4,33478,11656,783,130,31614,6706,54.0,12.2,30547,9646,53.5,12.2,30443,10300,0.5,0.8,-,**,46.0,12.2,37308,20874,34.0,11.4,34583,27732,12.0,7.5,41250,33126,29.1,(X),(X),(X),33.3,(X),(X),(X),20.6,(X),(X),(X)
1600000US3468370,3468370,"Somerset CDP, New Jersey",8846,319,95667,7423,52.6,3.2,87037,6611,24.7,2.9,91644,15986,0.0,0.4,-,**,19.0,2.8,116629,9906,0.0,0.4,-,**,2.3,1.5,79500,41211,1.5,1.1,103309,112733,6.2,2.0,119750,38738,47.8,2.9,84500,7078,1.1,0.7,110625,116451,35.5,2.7,115553,6416,42.3,3.0,102273,9467,21.2,2.3,46486,10157,6202,328,114509,5056,40.8,3.6,121173,7671,59.2,3.6,110332,6967,79.3,4.0,123059,6361,15.8,3.5,85420,11980,4.9,1.7,68807,4713,2644,312,54005,6015,63.8,5.8,54146,8301,51.9,6.0,42250,11928,11.8,4.4,106325,4807,36.2,5.8,53621,11405,30.3,6.0,43708,15087,5.9,3.1,146875,50134,40.0,(X),(X),(X),42.6,(X),(X),(X),32.6,(X),(X),(X)
